역번호,역명,조사일자,호선,구분,혼잡도,시간
2759,삼산체육관,토요일,7호선,상선,28.5,18:30
2759,삼산체육관,토요일,7호선,하선,39.1,18:30
2760,굴포천,토요일,7호선,상선,25.2,18:30
2760,굴포천,토요일,7호선,하선,31.8,18:30
2761,부평구청,토요일,7호선,상선,21.2,18:30
2761,부평구청,토요일,7호선,하선,0,18:30
2811,암사,토요일,8호선,상선,0,18:30
2811,암사,토요일,8호선,하선,8.2,18:30
2812,천호,토요일,8호선,상선,15.7,18:30
2812,천호,토요일,8호선,하선,29.3,18:30
2813,강동구청,토요일,8호선,상선,44.1,18:30
2813,강동구청,토요일,8호선,하선,30,18:30
2814,몽촌토성,토요일,8호선,상선,49.4,18:30
2814,몽촌토성,토요일,8호선,하선,33.4,18:30
2815,잠실,토요일,8호선,상선,50.9,18:30
2815,잠실,토요일,8호선,하선,69.1,18:30
2816,석촌,토요일,8호선,상선,53.8,18:30
2816,석촌,토요일,8호선,하선,72.6,18:30
2817,송파,토요일,8호선,상선,57,18:30
2817,송파,토요일,8호선,하선,68.5,18:30
2818,가락시장,토요일,8호선,상선,57.1,18:30
2818,가락시장,토요일,8호선,하선,55.1,18:30
2819,문정,토요일,8호선,상선,52.5,18:30
2819,문정,토요일,8호선,하선,48.9,18:30
2820,장지,토요일,8호선,상선,45.6,18:30
2820,장지,토요일,8호선,하선,39.9,18:30
2821,복정,토요일,8호선,상선,34,18:30
2821,복정,토요일,8호선,하선,22.9,18:30
2822,산성,토요일,8호선,상선,13.3,18:30
2822,산성,토요일,8호선,하선,23.8,18:30
2823,남한산성입구,토요일,8호선,상선,11.4,18:30
2823,남한산성입구,토요일,8호선,하선,14.5,18:30
2824,단대오거리,토요일,8호선,상선,12.2,18:30
2824,단대오거리,토요일,8호선,하선,8.3,18:30
2825,신흥,토요일,8호선,상선,10.5,18:30
2825,신흥,토요일,8호선,하선,6,18:30
2826,수진,토요일,8호선,상선,10.1,18:30
2826,수진,토요일,8호선,하선,5.4,18:30
2827,모란,토요일,8호선,상선,10.4,18:30
2827,모란,토요일,8호선,하선,0,18:30
150,서울역,일요일,1호선,상선,14.6,18:30
150,서울역,일요일,1호선,하선,24.5,18:30
151,시청,일요일,1호선,상선,15.8,18:30
151,시청,일요일,1호선,하선,22,18:30
152,종각,일요일,1호선,상선,18.2,18:30
152,종각,일요일,1호선,하선,18.8,18:30
153,종로3가,일요일,1호선,상선,19.5,18:30
153,종로3가,일요일,1호선,하선,17.5,18:30
154,종로5가,일요일,1호선,상선,19.8,18:30
154,종로5가,일요일,1호선,하선,16.2,18:30
155,동대문,일요일,1호선,상선,20.3,18:30
155,동대문,일요일,1호선,하선,14.6,18:30
156,신설동,일요일,1호선,상선,18.4,18:30
156,신설동,일요일,1호선,하선,13.6,18:30
157,제기동,일요일,1호선,상선,18.7,18:30
157,제기동,일요일,1호선,하선,12,18:30
158,청량리,일요일,1호선,상선,15.6,18:30
158,청량리,일요일,1호선,하선,12,18:30
159,동묘앞,일요일,1호선,상선,19.2,18:30
159,동묘앞,일요일,1호선,하선,14.5,18:30
201,시청,일요일,2호선,내선,28.3,18:30
201,시청,일요일,2호선,외선,38.4,18:30
202,을지로입구,일요일,2호선,내선,34.1,18:30
202,을지로입구,일요일,2호선,외선,35.8,18:30
203,을지로3가,일요일,2호선,내선,34.5,18:30
203,을지로3가,일요일,2호선,외선,33.4,18:30
204,을지로4가,일요일,2호선,내선,35,18:30
204,을지로4가,일요일,2호선,외선,30.3,18:30
205,동대문역사문화공원,일요일,2호선,내선,35.2,18:30
205,동대문역사문화공원,일요일,2호선,외선,30,18:30
206,신당,일요일,2호선,내선,34.8,18:30
206,신당,일요일,2호선,외선,41,18:30
207,상왕십리,일요일,2호선,내선,33.6,18:30
207,상왕십리,일요일,2호선,외선,46.1,18:30
208,왕십리,일요일,2호선,내선,27.6,18:30
208,왕십리,일요일,2호선,외선,46.5,18:30
209,한양대,일요일,2호선,내선,46.5,18:30
209,한양대,일요일,2호선,외선,47.9,18:30
210,뚝섬,일요일,2호선,내선,46.3,18:30
210,뚝섬,일요일,2호선,외선,24.2,18:30
211,성수,일요일,2호선,내선,47.3,18:30
211,성수,일요일,2호선,외선,23.7,18:30
212,건대입구,일요일,2호선,내선,44.1,18:30
212,건대입구,일요일,2호선,외선,22,18:30
213,구의,일요일,2호선,내선,41.4,18:30
213,구의,일요일,2호선,외선,27,18:30
214,강변,일요일,2호선,내선,35.5,18:30
214,강변,일요일,2호선,외선,28.7,18:30
215,잠실나루,일요일,2호선,내선,33,18:30
215,잠실나루,일요일,2호선,외선,26.9,18:30
216,잠실,일요일,2호선,내선,32.4,18:30
216,잠실,일요일,2호선,외선,27.1,18:30
217,신천,일요일,2호선,내선,25.5,18:30
217,신천,일요일,2호선,외선,26.6,18:30
218,종합운동장,일요일,2호선,내선,24.4,18:30
218,종합운동장,일요일,2호선,외선,27.3,18:30
219,삼성,일요일,2호선,내선,31.7,18:30
219,삼성,일요일,2호선,외선,27.7,18:30
220,선릉,일요일,2호선,내선,40.5,18:30
220,선릉,일요일,2호선,외선,27.9,18:30
221,역삼,일요일,2호선,내선,41.6,18:30
221,역삼,일요일,2호선,외선,32.4,18:30
222,강남,일요일,2호선,내선,48,18:30
222,강남,일요일,2호선,외선,35.2,18:30
223,교대,일요일,2호선,내선,48.7,18:30
223,교대,일요일,2호선,외선,40.6,18:30
224,서초,일요일,2호선,내선,49.9,18:30
224,서초,일요일,2호선,외선,40.5,18:30
225,방배,일요일,2호선,내선,50.8,18:30
225,방배,일요일,2호선,외선,37.8,18:30
226,사당,일요일,2호선,내선,62.4,18:30
226,사당,일요일,2호선,외선,37.7,18:30
227,낙성대,일요일,2호선,내선,58.7,18:30
227,낙성대,일요일,2호선,외선,34.6,18:30
228,서울대입구,일요일,2호선,내선,48.6,18:30
228,서울대입구,일요일,2호선,외선,30.6,18:30
229,봉천,일요일,2호선,내선,45.5,18:30
229,봉천,일요일,2호선,외선,27.6,18:30
230,신림,일요일,2호선,내선,35.6,18:30
230,신림,일요일,2호선,외선,31.5,18:30
231,신대방,일요일,2호선,내선,38.4,18:30
231,신대방,일요일,2호선,외선,33.6,18:30
232,구로디지털단지,일요일,2호선,내선,38.3,18:30
232,구로디지털단지,일요일,2호선,외선,36.2,18:30
233,대림,일요일,2호선,내선,36.4,18:30
233,대림,일요일,2호선,외선,37.7,18:30
234,신도림,일요일,2호선,내선,30.7,18:30
234,신도림,일요일,2호선,외선,33,18:30
235,문래,일요일,2호선,내선,30.7,18:30
235,문래,일요일,2호선,외선,34.8,18:30
236,영등포구청,일요일,2호선,내선,30.4,18:30
236,영등포구청,일요일,2호선,외선,33.5,18:30
237,당산,일요일,2호선,내선,32.6,18:30
237,당산,일요일,2호선,외선,34.9,18:30
238,합정,일요일,2호선,내선,26.6,18:30
238,합정,일요일,2호선,외선,38,18:30
239,홍대입구,일요일,2호선,내선,26.8,18:30
239,홍대입구,일요일,2호선,외선,33.7,18:30
240,신촌(지하),일요일,2호선,내선,27.5,18:30
240,신촌(지하),일요일,2호선,외선,36.6,18:30
241,이대,일요일,2호선,내선,27.8,18:30
241,이대,일요일,2호선,외선,35.4,18:30
242,아현,일요일,2호선,내선,28.1,18:30
242,아현,일요일,2호선,외선,40.9,18:30
243,충정로,일요일,2호선,내선,28.6,18:30
243,충정로,일요일,2호선,외선,44.5,18:30
244,용답,일요일,성수지선,내선,9.3,18:30
244,용답,일요일,성수지선,외선,8.4,18:30
245,신답,일요일,성수지선,내선,9.4,18:30
245,신답,일요일,성수지선,외선,8.7,18:30
246,신설동,일요일,성수지선,내선,9,18:30
246,신설동,일요일,성수지선,외선,0,18:30
247,도림천,일요일,신정지선,내선,37.3,18:30
247,도림천,일요일,신정지선,외선,17,18:30
248,양천구청,일요일,신정지선,내선,28.3,18:30
248,양천구청,일요일,신정지선,외선,16.7,18:30
249,신정네거리,일요일,신정지선,내선,16.1,18:30
249,신정네거리,일요일,신정지선,외선,14.1,18:30
250,용두,일요일,성수지선,내선,9.4,18:30
250,용두,일요일,성수지선,외선,7.6,18:30
260,까치산,일요일,신정지선,내선,0,18:30
260,까치산,일요일,신정지선,외선,11.9,18:30
309,지축,일요일,3호선,상선,37.4,18:30
309,지축,일요일,3호선,하선,26.4,18:30
310,구파발,일요일,3호선,상선,23.9,18:30
310,구파발,일요일,3호선,하선,18.5,18:30
311,연신내,일요일,3호선,상선,25.8,18:30
311,연신내,일요일,3호선,하선,14.9,18:30
312,불광,일요일,3호선,상선,33.4,18:30
312,불광,일요일,3호선,하선,17.3,18:30
313,녹번,일요일,3호선,상선,34.3,18:30
313,녹번,일요일,3호선,하선,17.3,18:30
314,홍제,일요일,3호선,상선,36.8,18:30
314,홍제,일요일,3호선,하선,17.6,18:30
315,무악재,일요일,3호선,상선,39.4,18:30
315,무악재,일요일,3호선,하선,17.7,18:30
316,독립문,일요일,3호선,상선,35.5,18:30
316,독립문,일요일,3호선,하선,18.1,18:30
317,경복궁,일요일,3호선,상선,36.9,18:30
317,경복궁,일요일,3호선,하선,21.5,18:30
318,안국,일요일,3호선,상선,41.4,18:30
318,안국,일요일,3호선,하선,26,18:30
319,종로3가,일요일,3호선,상선,41.6,18:30
319,종로3가,일요일,3호선,하선,23.1,18:30
320,을지로3가,일요일,3호선,상선,37.2,18:30
320,을지로3가,일요일,3호선,하선,25.1,18:30
321,충무로,일요일,3호선,상선,35.1,18:30
321,충무로,일요일,3호선,하선,27.8,18:30
322,동대입구,일요일,3호선,상선,40.2,18:30
322,동대입구,일요일,3호선,하선,32.1,18:30
323,약수,일요일,3호선,상선,32.1,18:30
323,약수,일요일,3호선,하선,37.9,18:30
324,금호,일요일,3호선,상선,35.6,18:30
324,금호,일요일,3호선,하선,37.2,18:30
325,옥수,일요일,3호선,상선,35,18:30
325,옥수,일요일,3호선,하선,39,18:30
326,압구정,일요일,3호선,상선,38.5,18:30
326,압구정,일요일,3호선,하선,36.7,18:30
327,신사,일요일,3호선,상선,34.9,18:30
327,신사,일요일,3호선,하선,38.7,18:30
328,잠원,일요일,3호선,상선,35.9,18:30
328,잠원,일요일,3호선,하선,38.4,18:30
329,고속터미널,일요일,3호선,상선,36.3,18:30
329,고속터미널,일요일,3호선,하선,43.2,18:30
330,교대,일요일,3호선,상선,35.9,18:30
330,교대,일요일,3호선,하선,35.5,18:30
331,남부터미널,일요일,3호선,상선,28.1,18:30
331,남부터미널,일요일,3호선,하선,26.9,18:30
332,양재,일요일,3호선,상선,21.6,18:30
332,양재,일요일,3호선,하선,16.5,18:30
333,매봉,일요일,3호선,상선,12.2,18:30
333,매봉,일요일,3호선,하선,15.9,18:30
334,도곡,일요일,3호선,상선,11.3,18:30
334,도곡,일요일,3호선,하선,16.2,18:30
335,대치,일요일,3호선,상선,9.8,18:30
335,대치,일요일,3호선,하선,15.5,18:30
336,학여울,일요일,3호선,상선,8.1,18:30
336,학여울,일요일,3호선,하선,15.4,18:30
337,대청,일요일,3호선,상선,7.8,18:30
337,대청,일요일,3호선,하선,13.1,18:30
338,일원,일요일,3호선,상선,7.4,18:30
338,일원,일요일,3호선,하선,11.9,18:30
339,수서,일요일,3호선,상선,6.1,18:30
339,수서,일요일,3호선,하선,9.9,18:30
340,가락시장,일요일,3호선,상선,6.4,18:30
340,가락시장,일요일,3호선,하선,6.2,18:30
341,경찰병원,일요일,3호선,상선,3.4,18:30
341,경찰병원,일요일,3호선,하선,4.6,18:30
342,오금,일요일,3호선,상선,2.7,18:30
342,오금,일요일,3호선,하선,0,18:30
409,당고개,일요일,4호선,상선,0,18:30
409,당고개,일요일,4호선,하선,1.6,18:30
410,상계,일요일,4호선,상선,3.4,18:30
410,상계,일요일,4호선,하선,4.1,18:30
411,노원,일요일,4호선,상선,8.2,18:30
411,노원,일요일,4호선,하선,9.1,18:30
412,창동,일요일,4호선,상선,15.1,18:30
412,창동,일요일,4호선,하선,12.2,18:30
413,쌍문,일요일,4호선,상선,24.4,18:30
413,쌍문,일요일,4호선,하선,13.2,18:30
414,수유,일요일,4호선,상선,32.4,18:30
414,수유,일요일,4호선,하선,16.7,18:30
415,미아,일요일,4호선,상선,38.8,18:30
415,미아,일요일,4호선,하선,17.2,18:30
416,미아삼거리,일요일,4호선,상선,38.5,18:30
416,미아삼거리,일요일,4호선,하선,19.3,18:30
417,길음,일요일,4호선,상선,37.2,18:30
417,길음,일요일,4호선,하선,21.2,18:30
418,성신여대입구,일요일,4호선,상선,42.7,18:30
418,성신여대입구,일요일,4호선,하선,24.1,18:30
419,한성대입구,일요일,4호선,상선,50.1,18:30
419,한성대입구,일요일,4호선,하선,25.8,18:30
420,혜화,일요일,4호선,상선,52.4,18:30
420,혜화,일요일,4호선,하선,39.8,18:30
421,동대문,일요일,4호선,상선,48.4,18:30
421,동대문,일요일,4호선,하선,42,18:30
422,동대문역사문화공원,일요일,4호선,상선,49.8,18:30
422,동대문역사문화공원,일요일,4호선,하선,36.9,18:30
423,충무로,일요일,4호선,상선,40,18:30
423,충무로,일요일,4호선,하선,36.3,18:30
424,명동,일요일,4호선,상선,34.6,18:30
424,명동,일요일,4호선,하선,34.5,18:30
425,회현,일요일,4호선,상선,31.6,18:30
425,회현,일요일,4호선,하선,35.5,18:30
426,서울역,일요일,4호선,상선,29.6,18:30
426,서울역,일요일,4호선,하선,25.1,18:30
427,숙대입구,일요일,4호선,상선,22.3,18:30
427,숙대입구,일요일,4호선,하선,24.6,18:30
428,삼각지,일요일,4호선,상선,23.3,18:30
428,삼각지,일요일,4호선,하선,26.5,18:30
429,신용산,일요일,4호선,상선,27,18:30
429,신용산,일요일,4호선,하선,27.2,18:30
430,이촌,일요일,4호선,상선,29.2,18:30
430,이촌,일요일,4호선,하선,29.9,18:30
431,동작,일요일,4호선,상선,37.5,18:30
431,동작,일요일,4호선,하선,33.6,18:30
432,총신대입구,일요일,4호선,상선,36.4,18:30
432,총신대입구,일요일,4호선,하선,34.4,18:30
433,사당,일요일,4호선,상선,29.4,18:30
433,사당,일요일,4호선,하선,26.6,18:30
434,남태령,일요일,4호선,상선,86.2,18:30
434,남태령,일요일,4호선,하선,53.2,18:30
2511,방화,일요일,5호선,상선,0,18:30
2511,방화,일요일,5호선,하선,1.5,18:30
2512,개화산,일요일,5호선,상선,2.6,18:30
2512,개화산,일요일,5호선,하선,2.6,18:30
2513,김포공항,일요일,5호선,상선,4,18:30
2513,김포공항,일요일,5호선,하선,8.3,18:30
2514,송정,일요일,5호선,상선,8.2,18:30
2514,송정,일요일,5호선,하선,9,18:30
2515,마곡,일요일,5호선,상선,9.3,18:30
2515,마곡,일요일,5호선,하선,9.2,18:30
2516,발산,일요일,5호선,상선,10.2,18:30
2516,발산,일요일,5호선,하선,11.2,18:30
2517,우장산,일요일,5호선,상선,11.8,18:30
2517,우장산,일요일,5호선,하선,11.4,18:30
2518,화곡,일요일,5호선,상선,14.9,18:30
2518,화곡,일요일,5호선,하선,12.8,18:30
2519,까치산,일요일,5호선,상선,22.3,18:30
2519,까치산,일요일,5호선,하선,11.3,18:30
2520,신정,일요일,5호선,상선,26.4,18:30
2520,신정,일요일,5호선,하선,12.6,18:30
2521,목동,일요일,5호선,상선,29.4,18:30
2521,목동,일요일,5호선,하선,14.1,18:30
2522,오목교,일요일,5호선,상선,34.2,18:30
2522,오목교,일요일,5호선,하선,16.8,18:30
2523,양평,일요일,5호선,상선,32.4,18:30
2523,양평,일요일,5호선,하선,18.6,18:30
2524,영등포구청,일요일,5호선,상선,33.3,18:30
2524,영등포구청,일요일,5호선,하선,12.7,18:30
2525,영등포시장,일요일,5호선,상선,25.6,18:30
2525,영등포시장,일요일,5호선,하선,13.3,18:30
2526,신길,일요일,5호선,상선,24.5,18:30
2526,신길,일요일,5호선,하선,14.3,18:30
2527,여의도,일요일,5호선,상선,24.6,18:30
2527,여의도,일요일,5호선,하선,15.6,18:30
2528,여의나루,일요일,5호선,상선,21,18:30
2528,여의나루,일요일,5호선,하선,15.9,18:30
2529,마포,일요일,5호선,상선,20,18:30
2529,마포,일요일,5호선,하선,15.5,18:30
2530,공덕,일요일,5호선,상선,20.7,18:30
2530,공덕,일요일,5호선,하선,13.9,18:30
2531,애오개,일요일,5호선,상선,21.6,18:30
2531,애오개,일요일,5호선,하선,13.5,18:30
2532,충정로,일요일,5호선,상선,21.6,18:30
2532,충정로,일요일,5호선,하선,13.5,18:30
2533,서대문,일요일,5호선,상선,20.1,18:30
2533,서대문,일요일,5호선,하선,14.7,18:30
2534,광화문,일요일,5호선,상선,20,18:30
2534,광화문,일요일,5호선,하선,17.7,18:30
2535,종로3가,일요일,5호선,상선,17.3,18:30
2535,종로3가,일요일,5호선,하선,19.9,18:30
2536,을지로4가,일요일,5호선,상선,12.7,18:30
2536,을지로4가,일요일,5호선,하선,19.6,18:30
2537,동대문역사문화공원,일요일,5호선,상선,12,18:30
2537,동대문역사문화공원,일요일,5호선,하선,22.5,18:30
2538,청구,일요일,5호선,상선,13.3,18:30
2538,청구,일요일,5호선,하선,23.6,18:30
2539,신금호,일요일,5호선,상선,15.6,18:30
2539,신금호,일요일,5호선,하선,25,18:30
2540,행당,일요일,5호선,상선,15.9,18:30
2540,행당,일요일,5호선,하선,24.3,18:30
2541,왕십리,일요일,5호선,상선,16.3,18:30
2541,왕십리,일요일,5호선,하선,32.5,18:30
2542,마장,일요일,5호선,상선,18.2,18:30
2542,마장,일요일,5호선,하선,31.4,18:30
2543,답십리,일요일,5호선,상선,17.6,18:30
2543,답십리,일요일,5호선,하선,28.6,18:30
2544,장한평,일요일,5호선,상선,17.3,18:30
2544,장한평,일요일,5호선,하선,28.5,18:30
2545,군자,일요일,5호선,상선,16.9,18:30
2545,군자,일요일,5호선,하선,34.4,18:30
2546,아차산,일요일,5호선,상선,22.3,18:30
