발생일시,관할해경서,발생해역,발생유형,발생원인,기상특보,사고선박수,구조인원,부상인원,사망인원,실종인원,위도,경도,선종1,톤수1,선종2,톤수2,선종3,톤수3
2010-01-26 05:34,통영,협수로,좌초,운항부주의,양호,1,4,0,0,0,34|41|48,128|33|12,유조선,196,,,,
2010-01-25 21:30,포항,영해,기관고장,정비불량,양호,1,11,0,0,0,36|48|31,129|33|12,어선,77,,,,
2010-01-25 19:20,여수,영해-EEZ,충돌,운항부주의,풍랑주의보,2,27,0,0,0,33|59|00,127|56|00,어선,40,화물선,38895,,
2010-01-25 14:00,포항,EEZ 30마일 이내,기관고장,정비불량,풍랑주의보,1,6,0,0,0,35|53|70,130|58|20,어선,39,,,,
2010-01-25 12:40,통영,영해,기관고장,정비불량,양호,1,2,0,0,0,34|44|40,128|32|30,어선,4.12,,,,
2010-01-25 12:00,동해,영해,침수,운항부주의,양호,1,1,0,0,0,37|37|00,129|04|00,어선,2.2,,,,
2010-01-25 10:03,통영,영해,기관고장,정비불량,양호,1,1,0,0,0,34|45|19,128|18|32,어선,2.11,,,,
2010-01-25 05:00,서귀포,EEZ 30마일 이내,충돌,운항부주의,풍랑주의보,1,13,0,0,0,31|43|00,126|11|00,어선,38,,,,
2010-01-24 22:30,군산,항계내,좌초,운항부주의,양호,1,5,0,0,0,35|38|00,126|18|00,어선,15,,,,
2010-01-24 16:25,부산,항계내,기관고장,정비불량,양호,1,2,0,0,0,35|02|60,128|58|90,어선,0.82,,,,
2010-01-24 15:55,인천,영해-EEZ,충돌,운항부주의,양호,1,10,0,0,0,37|00|00,125|25|00,어선,106,,,,
2010-01-24 07:30,서귀포,영해-EEZ,추진기장애,운항부주의,양호,1,11,0,0,0,32|38|30,126|11|30,어선,29,,,,
2010-01-24 06:40,동해,영해,기관고장,정비불량,양호,1,2,0,0,0,37|27|00,129|30|50,어선,7.31,,,,
2010-01-22 21:26,부산,항계내,타기고장,운항부주의,양호,1,2,0,0,0,35|08|47,129|07|38,모터보트,2,,,,
2010-01-22 14:35,여수,영해,기관고장,기타,양호,1,2,0,0,0,34|27|83,127|26|46,관공선,7.93,,,,
2010-01-22 04:00,서귀포,공해,추진기장애,운항부주의,풍랑주의보,1,9,0,0,0,27|28|00,123|24|00,어선,29,,,,
2010-01-21 13:50,울산,공해,기관고장,정비불량,풍랑주의보,1,3,0,0,0,35|05|30,129|43|00,어선,138,,,,
2010-01-21 13:20,군산,영해,기관고장,정비불량,양호,1,4,0,0,0,36|00|11,126|27|83,어선,9.77,,,,
2010-01-21 13:00,서귀포,영해,표류,기상악화,풍랑주의보,1,1,0,0,0,33|07|00,126|16|15,모터보트,1,,,,
2010-01-21 09:55,여수,영해,기관고장,기타,풍랑주의보,1,2,0,0,0,34|18|28,127|10|89,어선,4.99,,,,
2010-01-21 08:48,울산,영해-EEZ,기관고장,정비불량,풍랑주의보,1,3,0,0,0,35|08|00,130|20|00,어선,29,,,,
2010-01-21 08:25,태안,항계내,침수,관리소홀,풍랑주의보,1,0,0,0,0,37|01|51,126|35|19,어선,2.77,,,,
2010-01-20 18:03,통영,영해,침수,기상악화,황천5급,1,2,0,0,0,34|46|04,128|27|05,어선,2.88,,,,
2010-01-20 11:12,여수,협수로,침수,관리소홀,양호,3,0,0,0,0,34|43|84,127|44|19,어선,2,어선,2,어선,2
2010-01-20 07:45,울산,외국해역,타기고장,정비불량,양호,1,4,0,0,0,35|12|00,130|28|00,어선,29,,,,
2010-01-20 05:30,군산,협수로,충돌,운항부주의,양호,2,8,0,0,0,35|58|09,126|36|06,예부선,38.27,유조선,493,,
2010-01-19 18:00,부산,공해,추진기장애,운항부주의,양호,1,15,0,0,0,34|16|00,130|21|00,어선,29,,,,
2010-01-19 09:40,태안,영해,기관고장,정비불량,양호,1,7,0,0,0,36|09|50,125|26|00,어선,14,,,,
2010-01-19 05:47,부산,항계내,기타,운항부주의,양호,2,26,0,0,0,35|02|2,129|03|9,화물선,27779,어선,139,,
2010-01-18 22:10,인천,협수로,좌주,운항부주의,양호,1,388,0,0,0,37|08|00,126|12|0,여객선,19534,,,,
2010-01-18 19:30,통영,영해,추진기장애,정비불량,양호,1,6,0,0,0,34|07|00,128|04|00,어선,39,,,,
2010-01-18 17:27,통영,영해,전복,운항부주의,양호,2,6,0,0,0,34|59|34,128|28|45,어선,2.41,예부선,49,,
2010-01-18 08:58,제주,영해,기관고장,정비불량,양호,1,7,0,0,0,33|35|00,127|04|00,어선,18,,,,
2010-01-18 08:50,제주,영해,표류,기타,양호,1,0,0,0,0,33|53|00,126|32|00,기타,2.5,,,,
2010-01-18 07:53,서귀포,영해-EEZ,추진기장애,운항부주의,양호,1,3,0,0,0,32|58|00,126|35|00,어선,4.89,,,,
2010-01-18 07:10,동해,영해,기관고장,정비불량,양호,1,3,0,0,0,37|21|00,129|25|00,어선,18,,,,
2010-01-17 16:00,제주,영해,좌초,운항부주의,양호,1,5,0,0,0,33|33|56,126|50|00,요트,17,,,,
2010-01-17 14:00,서귀포,영해-EEZ,기관고장,정비불량,양호,1,4,0,0,0,32|51|00,126|48|00,어선,5.67,,,,
2010-01-17 13:13,목포,항계내,기관고장,정비불량,양호,1,1,0,0,0,34|48|23,126|21|19,어선,0.5,,,,
2010-01-17 12:05,포항,영해-EEZ,기타,기타,양호,1,3,0,0,0,35|48|00,130|19|00,어선,29,,,,
2010-01-17 11:05,완도,항계내,기관고장,정비불량,양호,1,4,0,0,0,33|57|00,126|39|00,어선,7.93,,,,
2010-01-17 09:40,태안,영해,기관고장,정비불량,양호,1,2,0,0,0,37|03|30,126|13|50,어선,4.22,,,,
2010-01-17 08:39,통영,영해,타기고장,정비불량,양호,1,1,0,0,0,34|34|00,128|12|00,낚시어선,9.77,,,,
2010-01-17 08:20,울산,영해,충돌,운항부주의,양호,2,4,0,0,0,35|21|69,129|23|29,어선,1.97,어선,7.93,,
2010-01-17 08:17,울산,영해-EEZ,추진기장애,운항부주의,양호,1,14,0,0,0,35|23|4,129|53|6,어선,29,,,,
2010-01-17 03:30,서귀포,항계내,좌초,운항부주의,양호,1,9,0,0,0,33|14|30,126|36|45,어선,29,,,,
2010-01-16 20:30,포항,영해,기관고장,정비불량,양호,1,4,0,0,0,36|17|00,129|40|00,어선,6.6,,,,
2010-01-16 16:26,통영,항계내,충돌,운항부주의,양호,1,1,0,0,0,34|53|03,128|28|31,어선,0.38,,,,
2010-01-16 11:40,동해,영해,침수,기타,양호,1,6,0,0,0,37|16|42,129|32|18,낚시어선,3,,,,
2010-01-16 11:00,포항,영해-EEZ,기관고장,정비불량,양호,1,6,0,0,0,36|14|00,129|43|00,어선,7.93,,,,
2010-01-15 12:13,완도,항계내,표류,정비불량,양호,1,1,0,0,0,34|19|08,126|45|24,어선,4.97,,,,
2010-01-14 06:50,여수,영해,충돌,운항부주의,황천5급,2,6,0,0,0,34|45|49,127|47|20,어선,4.96,기타,10,,
2010-01-14 00:56,통영,영해,기관고장,정비불량,풍랑주의보,1,6,0,0,0,33|57|30,128|38|70,어선,48,,,,
2010-01-13 14:20,울산,영해-EEZ,추진기장애,운항부주의,풍랑주의보,1,11,0,0,0,35|31|00,130|21|00,어선,79,,,,
2010-01-13 08:30,서귀포,항계내,침수,정비불량,풍랑주의보,1,0,0,0,0,33|27|30,126|55|30,어선,9.77,,,,
2010-01-12 08:00,포항,EEZ 30마일 이내,기관고장,정비불량,풍랑주의보,1,8,0,0,0,36|36|00,131|11|00,어선,29,,,,
2010-01-12 05:20,포항,항계내,충돌,운항부주의,풍랑주의보,2,8,0,0,0,35|48|27,129|30|18,어선,76.17,요트,8,,
2010-01-12 00:50,제주,영해-EEZ,화재,화기취급부주의,풍랑주의보,1,9,1,0,0,33|09|00,124|31|00,어선,76,,,,
2010-01-11 20:00,울산,영해-EEZ,추진기장애,운항부주의,양호,1,9,0,0,0,35|07|00,129|53|00,어선,44,,,,
2010-01-11 15:15,군산,영해,기관고장,정비불량,양호,2,3,0,0,0,35|55|51,126|27|48,어선,9.77,어선,4.22,,
2010-01-11 14:45,여수,영해,추진기장애,운항부주의,양호,1,1,0,0,0,34|28|34,127|18|03,어선,7.93,,,,
2010-01-11 13:20,포항,영해,기관고장,정비불량,황천5급,1,1,0,0,0,35|41|44,129|29|41,어선,1.98,,,,
2010-01-11 13:00,통영,영해,추진기장애,정비불량,양호,1,3,0,0,0,34|39|33,128|18|19,어선,3.59,,,,
2010-01-11 07:30,서귀포,영해-EEZ,기관고장,정비불량,황천5급,1,3,0,0,0,32|59|00,127|21|00,어선,5.6,,,,
2010-01-11 06:45,포항,항계내,충돌,운항부주의,양호,2,2,1,0,0,36|02|65,129|23|22,어선,1.93,어선,4.61,,
2010-01-11 04:30,울산,항계내,충돌,기상악화,양호,2,29,0,0,0,35|26|2,129|25|1,화물선,498,화물선,25065,,
2010-01-10 22:20,포항,영해,기관고장,정비불량,양호,1,4,0,0,0,36|08|91,129|31|29,어선,7.93,,,,
2010-01-10 14:16,울산,협수로,기관고장,정비불량,황천4급,1,1,0,0,0,35|36|88,129|29|26,어선,1.98,,,,
2010-01-09 13:00,완도,영해,기타,운항부주의,양호,,,,,,34|06|74,126|30|98,,,,,,
2010-01-09 11:06,통영,영해,추진기장애,운항부주의,양호,1,2,0,0,0,34|55|38,128|28|58,어선,1.86,,,,
2010-01-09 10:25,태안,영해,기관고장,정비불량,양호,1,12,0,0,0,36|19|38,126|09|03,낚시어선,4.97,,,,
2010-01-09 06:20,포항,영해,기관고장,정비불량,양호,1,3,0,0,0,36|42|10,129|34|80,어선,6.16,,,,
2010-01-09 06:00,서귀포,공해,기관고장,정비불량,황천5급,1,12,0,0,0,31|33|30,126|33|15,어선,29,,,,
2010-01-09 04:30,서귀포,영해-EEZ,충돌,운항부주의,황천5급,2,24,0,0,0,32|13|30,125|33|00,어선,24,어선,178,,
2010-01-09 04:05,울산,항계내,표류,관리소홀,황천5급,3,0,0,0,0,35|30|00,129|22|00,유조선,30,유조선,30,유조선,30
2010-01-09 01:35,통영,영해,충돌,운항부주의,양호,2,10,0,0,0,35|01|00,128|42|00,어선,13,예부선,260,,
2010-01-08 16:00,여수,영해,충돌,운항부주의,양호,2,17,0,0,0,34|28|00,127|34|00,어선,135,예부선,213,,
2010-01-08 15:30,통영,영해,기관고장,정비불량,양호,1,2,0,0,0,34|37|50,128|13|56,어선,2.95,,,,
2010-01-08 05:30,포항,영해-EEZ,충돌,운항부주의,풍랑주의보,2,15,0,0,0,36|31|00,129|51|00,어선,62,어선,29,,
2010-01-08 03:20,울산,영해,기관고장,정비불량,양호,1,8,0,0,0,35|10|80,129|18|00,화물선,981,,,,
2010-01-07 09:40,동해,영해-EEZ,기관고장,정비불량,양호,1,2,0,0,0,37|19|50,129|35|40,어선,9.77,,,,
2010-01-07 02:15,통영,항계내,화재,관리소홀,양호,6,0,0,0,0,34|53|83,128|18|21,어선,2.79,어선,3.79,어선,0.71
2010-01-06 23:00,울산,영해-EEZ,추진기장애,운항부주의,양호,1,11,0,0,0,35|35|00,130|09|00,어선,79,,,,
2010-01-05 12:00,여수,항계내,화재,화기취급부주의,황천5급,1,0,0,0,0,34|27|90,127|27|10,어선,4.99,,,,
2010-01-05 09:10,통영,협수로,좌초,운항부주의,양호,1,3,1,0,0,34|52|95,128|28|50,예부선,133.63,,,,
2010-01-04 19:40,포항,항계내,기관고장,정비불량,황천4급,1,3,0,0,0,36|03|70,129|25|60,어선,4.95,,,,
2010-01-04 11:20,동해,영해,기관고장,정비불량,양호,1,1,0,0,0,37|30|00,129|08|10,어선,4.45,,,,
2010-01-04 10:20,여수,영해,기관고장,정비불량,황천5급,1,1,0,0,0,34|05|91,127|18|44,어선,2.51,,,,
2010-01-04 10:00,서귀포,영해,충돌,운항부주의,황천5급,2,23,0,0,0,33|25|00,127|06|00,어선,60,어선,139,,
2010-01-04 08:00,제주,영해,추진기장애,운항부주의,황천4급,1,3,3,0,0,33|30|80,126|29|90,어선,7.31,,,,
2010-01-03 13:35,서귀포,영해-EEZ,기관고장,정비불량,황천4급,1,6,0,0,0,32|48|30,126|56|15,어선,9.77,,,,
2010-01-03 00:25,목포,항계내,화재,화기취급부주의,양호,2,0,0,0,0,34|47|20,126|23|43,어선,39,어선,29,,
2010-01-02 18:38,통영,영해,화재,화기취급부주의,양호,3,1,1,0,0,34|49|04,128|22|09,기타,0.89,기타,0.89,기타,0.89
2010-01-02 15:46,통영,영해,추진기장애,운항부주의,양호,1,3,0,0,0,34|50|11,128|18|42,어선,7.93,,,,
2010-01-02 12:10,여수,협수로,추진기장애,운항부주의,양호,1,3,0,0,0,34|35|55,127|44|15,낚시어선,1.27,,,,
2010-01-02 11:10,울산,협수로,표류,기타,양호,1,7,0,0,0,35|28|37,129|26|47,어선,16,,,,
2010-01-02 06:35,서귀포,항계내,침수,기타,황천5급,1,0,0,0,0,33|14|30,126|12|45,어선,2.84,,,,
2010-01-02 00:15,통영,영해,화재,기타,양호,1,3,0,0,0,34|43|40,128|41|50,예부선,106.21,,,,
2010-01-01 17:30,통영,영해,좌초,운항부주의,양호,1,5,0,0,0,34|49|15,128|20|30,낚시어선,4.97,,,,
2010-01-01 09:50,통영,항계내,침수,관리소홀,양호,1,0,0,0,0,34|50|60,128|26|11,어선,4.99,,,,
2010-01-01 09:40,목포,협수로,기관고장,정비불량,양호,2,6,0,0,0,34|55|32,126|05|38,어선,9.77,어선,9.77,,
2010-01-01 00:00,여수,영해,추진기장애,운항부주의,황천4급,1,6,0,0,0,33|59|60,127|29|30,어선,7.93,,,,
