발생일시,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2019-12-06 19:13,창원,영해,35 | 5 | 26,128 | 40 | 17,양호,운항부주의,충돌,1,0,0,0,0,0,예부선,902
2019-12-07 10:26,완도,항계 내,34 | 11 | 26,127 | 4 | 43,양호,정비불량,기관손상,1,20,20,0,0,0,낚시어선,9.77
2019-12-06 15:34,창원,영해,34 | 57 | 54,128 | 43 | 13,양호,운항부주의,부유물감김,1,8,8,0,0,0,요트,9.6
2019-12-06 17:15,동해,공해,38 | 28 | 0,133 | 1 | 60,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,69
2019-12-06 09:14,부산,영해,34 | 37 | 36,128 | 50 | 36,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,45
2019-12-06 07:53,통영,협수로,34 | 47 | 55,128 | 42 | 2,양호,정비불량,기관손상,1,3,3,0,0,0,고무보트,1
2019-12-06 07:37,울진,영해,36 | 31 | 33,129 | 28 | 21,양호,운항부주의,전복,1,1,1,0,0,0,어선,4.32
2019-12-06 07:15,부안,영해,35 | 34 | 46,126 | 19 | 7,양호,운항부주의,부유물감김,1,2,2,0,0,0,예부선,1870
2019-12-06 07:15,부안,영해,35 | 34 | 46,126 | 19 | 7,양호,운항부주의,부유물감김,1,4,4,0,0,0,예부선,107
2019-12-06 06:38,울산,영해,35 | 16 | 59,129 | 22 | 0,양호,정비불량,화재,1,3,3,0,0,0,어선,7.31
2019-12-06 04:00,서귀포,영해-EEZ,32 | 49 | 0,126 | 37 | 60,풍랑주의보,정비불량,키손상,1,9,9,0,0,0,어선,31
2019-12-05 22:27,군산,항계 내,35 | 59 | 39,126 | 42 | 41,양호,정비불량,키손상,1,3,3,0,0,0,예부선,60
2019-12-06 02:35,부산,항계 내,35 | 3 | 11,128 | 58 | 59,양호,안전부주의,기타,1,1,1,0,0,0,고무보트,0
2019-12-05 13:35,포항,영해,36 | 10 | 0,129 | 37 | 0,황천6급,정비불량,기관손상,1,9,9,0,0,0,어선,79
2019-12-05 12:31,여수,영해,34 | 30 | 8,127 | 7 | 44,양호,운항부주의,충돌,1,1,0,0,1,0,어선,1.09
2019-12-05 12:31,여수,영해,34 | 30 | 8,127 | 7 | 44,양호,운항부주의,충돌,1,3,3,0,0,0,어선,4.87
2019-12-05 17:00,통영,영해,34 | 4 | 60,127 | 55 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,74
2019-12-05 11:26,목포,영해,34 | 56 | 17,126 | 8 | 45,양호,관리소홀,운항저해,1,3,3,0,0,0,어선,0.58
2019-12-05 09:43,동해,항계 내,37 | 28 | 60,129 | 7 | 0,양호,기타 ,화재,1,2,2,0,0,0,예부선,40
2019-12-05 08:52,제주,영해-EEZ,32 | 51 | 0,125 | 52 | 0,양호,정비불량,기관손상,1,8,8,0,0,0,어선,64
2019-12-05 02:32,목포,영해,35 | 3 | 0,125 | 34 | 60,양호,운항부주의,충돌,1,10,10,0,0,0,어선,222
2019-12-05 02:32,목포,영해,35 | 3 | 0,125 | 34 | 60,양호,운항부주의,충돌,1,10,10,0,0,0,어선,29
2019-12-05 09:50,제주,영해,33 | 55 | 60,126 | 16 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,어선,5.85
2019-12-04 19:31,평택,영해,36 | 58 | 14,125 | 45 | 21,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.93
2019-12-04 22:59,부산,항계 내,35 | 3 | 50,129 | 0 | 40,양호,관리소홀,해양오염,1,0,0,0,0,0,유조선,320
2019-12-04 10:29,포항,영해,31 | 1 | 0,129 | 25 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,어선,7.31
2019-12-04 10:36,통영,영해,34 | 25 | 20,128 | 16 | 11,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,6.28
2019-12-04 09:20,제주,영해-EEZ,32 | 54 | 0,125 | 58 | 0,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,70
2019-12-04 08:17,부산,항계 내,35 | 5 | 45,129 | 2 | 5,양호,관리소홀,해양오염,1,0,0,0,0,0,어선,139
2019-12-04 06:12,제주,영해,34 | 0 | 0,126 | 19 | 60,양호,운항부주의,부유물감김,1,1,1,0,0,0,낚시어선,9.77
2019-12-03 22:00,군산,영해,36 | 5 | 39,126 | 0 | 51,양호,기타 ,침수,1,4,4,0,0,0,어선,12
2019-12-03 17:33,제주,영해,33 | 33 | 0,126 | 27 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,어선,9.16
2019-12-03 11:36,속초,영해,38 | 26 | 46,128 | 27 | 15,양호,기타 ,작업 중 인명사상,1,2,1,1,1,0,어선,1.7
2019-12-03 08:35,인천,항계 내,37 | 26 | 29,126 | 35 | 25,양호,관리소홀,기타,1,2,2,0,0,0,예부선,0.1
2019-12-03 07:50,통영,협수로,34 | 42 | 48,128 | 38 | 35,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.99
2019-12-02 01:12,보령,항계 내,0 | 0 | 0,0 | 0 | 0,양호,관리소홀,침수,1,0,0,0,0,0,어선,9.77
2019-12-02 16:15,부산,영해,35 | 10 | 14,129 | 13 | 6,양호,정비불량,기관손상,1,1,1,0,0,0,고무보트,0
2019-12-01 23:16,통영,협수로,34 | 40 | 30,128 | 13 | 7,양호,운항부주의,좌초/좌주,1,7,7,0,0,0,유조선,549
2019-12-01 19:15,여수,항계 내,34 | 26 | 31,127 | 22 | 26,양호,관리소홀,기관손상,1,2,2,0,0,0,어선,9.16
2019-12-01 18:20,여수,항계 내,34 | 43 | 2,127 | 41 | 42,양호,운항부주의,좌초/좌주,1,26,26,0,0,0,요트,43
2019-12-01 12:00,포항,영해,35 | 57 | 0,129 | 40 | 0,양호,운항부주의,추진기손상,1,1,1,0,0,0,어선,9.77
2019-12-01 12:44,부산,영해,34 | 58 | 31,128 | 59 | 34,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.68
2019-12-01 09:43,부산,영해,34 | 40 | 38,128 | 46 | 3,양호,운항부주의,좌초/좌주,1,11,11,0,0,0,낚시어선,8.55
2019-12-01 10:00,창원,영해,35 | 0 | 53,128 | 34 | 8,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,3.8
2019-12-01 08:01,동해,영해,37 | 15 | 52,129 | 21 | 49,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.34
2019-12-01 06:43,여수,항계 내,34 | 31 | 27,127 | 7 | 27,양호,운항부주의,충돌,1,16,16,0,0,0,낚시어선,6.67
2019-12-01 06:43,여수,항계 내,34 | 31 | 27,127 | 7 | 27,양호,운항부주의,충돌,1,12,12,0,0,0,낚시어선,4.99
2019-12-01 06:02,동해,영해,37 | 27 | 15,129 | 16 | 55,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,9.77
2019-12-01 01:16,목포,영해,35 | 2 | 3,125 | 39 | 28,양호,운항부주의,부유물감김,1,5,5,0,0,0,예부선,98
2019-11-30 21:18,태안,영해,36 | 40 | 10,126 | 7 | 50,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,어선,9.77
2019-11-30 21:13,울산,영해-EEZ,35 | 13 | 11,129 | 43 | 52,양호,안전부주의,작업 중 인명사상,1,1,0,0,1,0,어선,79.9
2019-11-30 15:16,목포,영해,34 | 12 | 48,125 | 52 | 22,양호,운항부주의,기관손상,1,17,17,0,0,0,낚시어선,9.77
2019-11-30 13:15,통영,협수로,34 | 46 | 27,128 | 23 | 27,양호,운항부주의,부유물감김,1,2,2,0,0,0,유도선,29
2019-11-30 14:44,제주,영해,33 | 30 | 0,126 | 22 | 60,양호,운항부주의,운항저해,1,2,2,0,0,0,어선,3.32
2019-11-30 12:58,평택,영해,37 | 10 | 53,126 | 38 | 16,양호,정비불량,기관손상,1,4,4,0,0,0,어선,4.99
2019-11-30 12:40,제주,영해,33 | 37 | 42,126 | 35 | 22,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,22
2019-11-30 12:30,포항,영해-EEZ,35 | 45 | 0,131 | 40 | 0,황천4급,안전부주의,작업 중 인명사상,1,2,2,2,0,0,어선,23
2019-11-30 11:26,창원,영해,35 | 3 | 58,128 | 51 | 56,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,3.15
2019-11-30 11:24,제주,영해,34 | 0 | 0,126 | 19 | 60,양호,운항부주의,전복,1,1,1,0,0,0,어선,3.51
2019-11-30 09:10,여수,항계 내,34 | 23 | 28,127 | 9 | 20,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,1
2019-11-29 17:03,포항,영해,36 | 1 | 0,129 | 40 | 60,풍랑주의보,운항부주의,부유물감김,1,5,5,0,0,0,어선,7.93
2019-11-29 14:28,포항,항계 내,0 | 0 | 0,0 | 0 | 0,풍랑주의보,화기취급부주의,화재,1,4,4,0,0,0,어선,54
2019-11-29 11:36,인천,영해,37 | 12 | 0,125 | 52 | 59,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77
2019-11-30 05:59,창원,영해,35 | 1 | 48,128 | 37 | 51,양호,운항부주의,부유물감김,1,3,3,0,0,0,예부선,128
2019-11-29 08:25,여수,항계 내,34 | 32 | 18,127 | 7 | 2,양호,운항부주의,전복,1,3,3,0,0,0,어선,1.55
2019-11-28 13:35,여수,협수로,34 | 31 | 21,127 | 6 | 0,양호,운항부주의,기관손상,1,1,1,0,0,0,어선,4.99
2019-11-28 13:02,인천,항계 내,37 | 27 | 7,126 | 36 | 34,양호,화기취급부주의,화재,1,2,2,0,0,0,화물선,751
2019-11-28 13:19,창원,영해,35 | 0 | 48,128 | 39 | 43,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.99
2019-11-28 10:26,군산,항계 내,35 | 55 | 59,126 | 31 | 40,양호,운항부주의,좌초/좌주,1,5,5,0,0,0,어선,12
2019-11-28 10:26,군산,항계 내,35 | 55 | 59,126 | 31 | 40,양호,운항부주의,좌초/좌주,1,5,5,0,0,0,어선,7.93
2019-11-28 13:02,목포,영해,34 | 20 | 36,126 | 7 | 30,양호,정비불량,키손상,1,3,3,0,0,0,어선,29
2019-11-28 10:12,통영,협수로,34 | 57 | 2,128 | 0 | 36,양호,정비불량,기관손상,1,4,4,0,0,0,예부선,64
2019-11-28 07:27,보령,항계 내,0 | 0 | 0,0 | 0 | 0,양호,화기취급부주의,화재,1,0,0,0,0,0,어선,7.93
2019-11-28 01:44,통영,항계 내,34 | 42 | 28,128 | 2 | 45,양호,관리소홀,침몰,1,0,0,0,0,0,어선,4.67
2019-11-27 18:21,서귀포,영해-EEZ,32 | 28 | 50,126 | 9 | 0,풍랑주의보,정비불량,기관손상,1,11,11,0,0,0,어선,24
2019-11-27 22:41,동해,항계 내,37 | 13 | 47,129 | 20 | 39,양호,안전부주의,화재,1,0,0,0,0,0,낚시어선,2.49
2019-11-27 17:21,통영,영해,34 | 38 | 25,128 | 22 | 53,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.99
2019-11-27 15:52,창원,항계 내,35 | 10 | 4,128 | 35 | 58,양호,정비불량,부유물감김,1,2,2,0,0,0,어선,6.46
2019-11-27 13:20,제주,영해,33 | 40 | 0,126 | 34 | 60,풍랑주의보,안전부주의,작업 중 인명사상,1,1,0,0,1,0,어선,72
2019-11-27 14:26,창원,영해,35 | 3 | 24,128 | 46 | 44,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,2.9
2019-11-27 08:40,목포,영해,35 | 9 | 3,126 | 16 | 31,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.33
2019-11-27 12:53,통영,협수로,34 | 41 | 36,128 | 12 | 24,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,67
2019-11-26 19:32,목포,영해,34 | 39 | 48,125 | 23 | 43,양호,관리소홀,운항저해,1,2,2,0,0,0,어선,7.93
2019-11-26 17:12,여수,항계 내,34 | 57 | 48,127 | 45 | 24,양호,운항부주의,접촉,1,1,1,0,0,0,어선,1.53
2019-11-26 12:09,목포,영해,34 | 46 | 47,126 | 21 | 29,양호,정비불량,기관손상,1,6,6,0,0,0,관공선,2.5
2019-11-26 06:36,여수,항계 내,34 | 34 | 60,127 | 42 | 28,양호,운항부주의,충돌,1,0,0,0,0,0,예부선,150
2019-11-26 06:36,여수,항계 내,34 | 34 | 60,127 | 42 | 28,양호,운항부주의,충돌,1,3,3,0,0,0,어선,7.93
2019-11-25 20:05,군산,항계 내,35 | 55 | 0,126 | 31 | 0,황천5급,운항부주의,좌초/좌주,1,10,10,0,0,0,어선,237
2019-11-26 05:40,목포,항계 내,34 | 46 | 54,126 | 23 | 11,양호,관리소홀,기타,1,0,0,0,0,0,어선,24
2019-11-25 15:42,목포,항계 내,34 | 47 | 8,126 | 23 | 10,풍랑주의보,관리소홀,접촉,1,0,0,0,0,0,어선,21
2019-11-25 15:42,목포,항계 내,34 | 47 | 8,126 | 23 | 10,풍랑주의보,관리소홀,접촉,1,0,0,0,0,0,어선,86
2019-11-25 12:16,통영,협수로,34 | 42 | 44,128 | 26 | 15,양호,정비불량,기관손상,1,4,4,0,0,0,어선,14
2019-11-25 10:56,목포,항계 내,34 | 47 | 5,126 | 24 | 10,풍랑주의보,관리소홀,접촉,1,0,0,0,0,0,어선,9.77
2019-11-25 07:17,속초,항계 내,38 | 9 | 47,128 | 36 | 33,풍랑경보,기상악화,전복,1,0,0,0,0,0,어선,0.86
2019-11-25 09:39,부산,항계 내,0 | 0 | 0,0 | 0 | 0,양호,관리소홀,화재,1,0,0,0,0,0,화물선,2930
2019-11-25 06:05,서귀포,영해-EEZ,32 | 34 | 60,126 | 1 | 0,풍랑경보,기상악화,침수,1,14,10,0,3,1,어선,24
2019-11-24 21:25,서귀포,영해-EEZ,33 | 19 | 60,127 | 9 | 0,풍랑주의보,정비불량,기관손상,1,4,4,0,0,0,어선,18
2019-11-24 23:09,군산,영해,35 | 47 | 32,126 | 24 | 17,풍랑주의보,운항부주의,전복,1,5,2,0,2,1,어선,9.77
2019-11-24 21:01,제주,영해-EEZ,33 | 27 | 0,124 | 49 | 60,풍랑주의보,운항부주의,부유물감김,1,12,12,0,0,0,어선,78
2019-11-24 17:48,포항,영해,36 | 5 | 2,129 | 25 | 51,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.42
2019-11-24 18:05,목포,영해,35 | 11 | 29,125 | 54 | 42,풍랑주의보,기상악화,운항저해,1,8,8,0,0,0,어선,69
2019-11-24 16:50,목포,영해,35 | 5 | 6,126 | 4 | 0,풍랑주의보,운항부주의,좌초/좌주,1,4,4,0,0,0,여객선,125
2019-11-24 16:47,통영,협수로,34 | 41 | 24,128 | 2 | 5,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,1
2019-11-24 16:30,부산,영해-EEZ,35 | 8 | 23,129 | 7 | 28,양호,운항부주의,부유물감김,1,13,13,0,0,0,요트,4.1
2019-11-24 16:01,통영,협수로,34 | 41 | 41,127 | 58 | 22,양호,정비불량,침수,1,5,5,0,0,0,낚시어선,3
2019-11-24 16:17,제주,영해,33 | 57 | 0,126 | 19 | 60,풍랑주의보,운항부주의,기관손상,1,2,2,0,0,0,어선,1.8
2019-11-24 15:42,창원,영해,35 | 8 | 56,128 | 35 | 24,양호,운항부주의,기관손상,1,2,2,0,0,0,모터보트,9.16
2019-11-24 15:34,군산,영해,35 | 52 | 31,126 | 29 | 53,양호,정비불량,추진기손상,1,5,5,0,0,0,고무보트,0.3
2019-11-24 15:04,인천,영해,37 | 28 | 60,125 | 40 | 0,양호,정비불량,기관손상,1,7,7,0,0,0,어선,9.77
2019-11-24 13:44,속초,항계 내,38 | 16 | 9,128 | 33 | 21,양호,관리소홀,침몰,1,0,0,0,0,0,모터보트,0
2019-11-24 13:06,동해,영해,37 | 48 | 33,128 | 54 | 50,양호,정비불량,기관손상,1,10,10,0,0,0,모터보트,10
2019-11-24 09:46,여수,항계 내,34 | 43 | 38,127 | 44 | 24,양호,관리소홀,침수,1,0,0,0,0,0,기타,0.9
2019-11-24 07:55,군산,영해,35 | 51 | 4,126 | 22 | 19,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,4.05
2019-11-23 20:15,창원,영해,35 | 4 | 43,128 | 42 | 25,양호,운항부주의,부유물감김,1,18,18,0,0,0,낚시어선,9.77
2019-11-23 17:53,태안,영해,36 | 38 | 7,126 | 12 | 17,양호,운항부주의,추진기손상,1,2,2,0,0,0,고무보트,0
2019-11-23 16:24,인천,항계 내,37 | 25 | 54,126 | 35 | 35,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0.83
2019-11-23 15:48,여수,항계 내,34 | 39 | 9,127 | 48 | 6,양호,관리소홀,추진기손상,1,1,1,0,0,0,모터보트,2.4
2019-11-23 15:45,통영,협수로,34 | 55 | 23,128 | 1 | 27,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.27
2019-11-23 15:25,여수,항계 내,34 | 36 | 39,127 | 43 | 25,양호,관리소홀,좌초/좌주,1,0,0,0,0,0,모터보트,1
2019-11-23 14:10,제주,영해,33 | 34 | 60,126 | 43 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,어선,7.31
2019-11-23 15:06,인천,영해,37 | 25 | 46,126 | 23 | 9,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,2
2019-11-23 14:02,완도,항계 내,34 | 17 | 28,126 | 35 | 44,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.57
2019-11-23 12:52,제주,항계 내,33 | 31 | 0,126 | 31 | 60,양호,기상악화,접촉,1,16,16,0,0,0,여객선,6266
2019-11-23 12:52,제주,항계 내,33 | 31 | 0,126 | 31 | 60,양호,기상악화,접촉,1,13,13,0,0,0,화물선,5310
2019-11-23 13:43,보령,영해,36 | 31 | 13,126 | 25 | 50,양호,운항부주의,추진기손상,1,1,1,0,0,0,모터보트,0.1
2019-11-23 12:14,태안,영해,36 | 40 | 2,125 | 51 | 30,양호,정비불량,운항저해,1,3,3,0,0,0,모터보트,2.2
2019-11-23 11:52,통영,영해,34 | 32 | 38,128 | 21 | 11,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.99
2019-11-23 06:42,울산,영해,35 | 11 | 18,129 | 15 | 30,양호,정비불량,키손상,1,4,4,0,0,0,어선,6.29
2019-11-23 08:51,서귀포,항계 내,33 | 16 | 21,126 | 39 | 31,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,2.05
2019-11-22 23:44,목포,영해,34 | 58 | 40,124 | 58 | 50,양호,정비불량,기관손상,1,10,10,0,0,0,어선,29
2019-11-23 00:57,목포,영해,34 | 24 | 42,125 | 18 | 36,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,24
2019-11-22 22:40,포항,영해-EEZ,36 | 46 | 0,132 | 40 | 0,양호,정비불량,기관손상,1,10,10,0,0,0,어선,34
2019-11-22 21:31,여수,항계 내,34 | 44 | 12,127 | 44 | 31,양호,운항부주의,충돌,1,2,2,0,0,0,기타,24
2019-11-22 21:31,여수,항계 내,34 | 44 | 12,127 | 44 | 31,양호,운항부주의,충돌,1,3,3,0,0,0,어선,2.99
2019-11-22 17:02,부산,영해,34 | 55 | 60,128 | 56 | 52,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.99
2019-11-22 15:19,태안,영해,36 | 57 | 36,125 | 46 | 43,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,29
2019-11-22 17:02,부산,영해,34 | 55 | 60,128 | 56 | 52,양호,운항부주의,충돌,1,22,22,0,0,0,낚시어선,9.77
2019-11-22 10:40,포항,항계 내,0 | 0 | 0,0 | 0 | 0,양호,관리소홀,화재,1,0,0,0,0,0,어선,9.77
2019-11-22 07:39,창원,영해,34 | 3 | 56,128 | 43 | 46,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.33
2019-11-22 00:20,제주,영해-EEZ,32 | 52 | 0,124 | 49 | 0,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,81
2019-11-21 17:41,통영,협수로,34 | 44 | 23,128 | 24 | 16,양호,운항부주의,충돌,1,3,3,0,0,0,낚시어선,9.77
2019-11-21 17:41,통영,협수로,34 | 44 | 23,128 | 24 | 16,양호,운항부주의,충돌,1,1,1,0,0,0,어선,4.94
2019-11-21 13:06,통영,협수로,34 | 43 | 52,128 | 25 | 47,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.27
2019-11-21 13:00,동해,공해,37 | 46 | 0,133 | 46 | 0,양호,운항부주의,부유물감김,1,12,12,0,0,0,어선,74
2019-11-22 06:41,목포,영해,34 | 22 | 60,125 | 24 | 0,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,29
2019-11-21 11:17,동해,영해,37 | 27 | 0,129 | 12 | 0,양호,정비불량,기관손상,1,7,7,0,0,0,모터보트,6.17
2019-11-21 09:40,통영,영해,34 | 32 | 48,128 | 5 | 18,양호,운항부주의,전복,1,1,1,0,0,0,어선,1.31
2019-11-21 04:58,제주,영해-EEZ,33 | 6 | 0,125 | 33 | 0,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,85
2019-11-21 05:00,여수,항계 내,34 | 43 | 31,127 | 42 | 34,양호,관리소홀,침수,1,0,0,0,0,0,낚시어선,5.5
2019-11-21 04:45,울산,영해,35 | 17 | 31,129 | 28 | 31,양호,안전부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2019-11-20 13:20,동해,공해,39 | 3 | 0,133 | 28 | 0,양호,정비불량,키손상,1,12,12,0,0,0,어선,78
2019-11-20 17:34,통영,영해,34 | 40 | 27,128 | 31 | 8,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.27
2019-11-20 12:57,평택,영해,37 | 10 | 37,126 | 36 | 56,양호,운항부주의,화재,1,5,5,0,0,0,어선,9.77
2019-11-20 13:09,제주,영해,33 | 54 | 0,126 | 19 | 0,양호,운항부주의,부유물감김,1,2,2,0,0,0,낚시어선,7.93
2019-11-20 10:13,울산,항계 내,35 | 28 | 57,129 | 25 | 43,양호,정비불량,기관손상,1,6,6,0,0,0,어선,29
2019-11-20 10:29,군산,영해,35 | 51 | 0,126 | 25 | 46,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.2
2019-11-20 09:20,보령,영해,36 | 19 | 7,126 | 29 | 17,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,0.5
2019-11-20 07:05,여수,항계 내,34 | 43 | 13,127 | 43 | 32,양호,관리소홀,추진기손상,1,3,3,0,0,0,어선,1.98
2019-11-20 04:00,통영,항계 내,34 | 50 | 3,128 | 21 | 43,양호,관리소홀,좌초/좌주,1,1,1,0,0,0,어선,2.98
2019-11-20 03:58,속초,항계 내,37 | 53 | 20,128 | 49 | 56,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,9.77
2019-11-19 15:30,평택,영해,37 | 3 | 23,126 | 27 | 38,양호,관리소홀,침몰,1,0,0,0,0,0,예부선,55
2019-11-19 14:44,창원,영해,34 | 59 | 27,128 | 32 | 25,양호,정비불량,부유물감김,1,1,1,0,0,0,요트,3.17
2019-11-19 11:04,통영,협수로,34 | 38 | 44,128 | 15 | 42,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.11
2019-11-19 11:39,서귀포,항계 내,33 | 14 | 15,126 | 33 | 36,양호,관리소홀,좌초/좌주,1,3,3,0,0,0,어선,29
2019-11-19 08:01,통영,항계 내,34 | 49 | 56,128 | 24 | 17,양호,운항부주의,좌초/좌주,1,11,11,0,0,0,어선,85
2019-11-19 10:15,포항,영해-EEZ,35 | 39 | 0,131 | 52 | 0,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,29
2019-11-19 07:05,제주,영해-EEZ,33 | 19 | 60,125 | 21 | 0,풍랑주의보,화기취급부주의,화재,1,12,0,0,3,9,어선,29
2019-11-19 04:32,목포,EEZ-30마일 이내,34 | 46 | 60,124 | 16 | 60,풍랑주의보,정비불량,침수,1,10,10,0,0,0,어선,72
2019-11-19 00:37,인천,항계 내,37 | 27 | 33,126 | 35 | 53,양호,관리소홀,화재,1,0,0,0,0,0,어선,7.93
2019-11-19 00:37,인천,항계 내,37 | 27 | 33,126 | 35 | 53,양호,관리소홀,화재,1,0,0,0,0,0,어선,6.67
2019-11-19 00:37,인천,항계 내,37 | 27 | 33,126 | 35 | 53,양호,관리소홀,화재,1,0,0,0,0,0,어선,19
2019-11-18 06:13,인천,항계 내,37 | 21 | 28,126 | 37 | 3,풍랑주의보,기상악화,침몰,1,1,1,0,0,0,예부선,14
2019-11-18 02:52,목포,영해,34 | 27 | 29,126 | 5 | 44,양호,운항부주의,좌초/좌주,1,5,5,0,0,0,어선,199
2019-11-17 19:20,포항,영해-EEZ,36 | 43 | 0,131 | 13 | 60,풍랑주의보,운항부주의,추진기손상,1,7,7,0,0,0,어선,9.77
2019-11-19 03:09,목포,항계 내,34 | 49 | 43,126 | 22 | 58,양호,관리소홀,침수,1,0,0,0,0,0,어선,2.2
2019-11-17 18:30,동해,영해-EEZ,37 | 31 | 6,129 | 38 | 38,풍랑주의보,정비불량,기관손상,1,6,6,0,0,0,어선,20
2019-11-17 16:45,인천,항계 내,37 | 34 | 23,126 | 43 | 46,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,3.5
2019-11-17 16:02,여수,영해,34 | 11 | 37,127 | 7 | 7,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,4.97
2019-11-17 15:09,완도,항계 내,34 | 23 | 22,126 | 44 | 55,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,7.93
2019-11-17 12:25,통영,협수로,34 | 51 | 30,128 | 3 | 47,양호,운항부주의,좌초/좌주,1,11,11,0,0,0,낚시어선,4.07
2019-11-17 13:45,포항,영해,36 | 12 | 0,129 | 37 | 60,풍랑주의보,화기취급부주의,화재,1,13,13,0,0,0,화물선,2999
2019-11-17 12:24,인천,항계 내,37 | 24 | 32,126 | 34 | 41,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,0.83
2019-11-17 10:09,완도,항계 내,34 | 16 | 60,126 | 49 | 34,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0.95
2019-11-17 09:37,여수,항계 내,34 | 26 | 59,127 | 5 | 57,양호,관리소홀,기관손상,1,1,1,0,0,0,어선,2.32
