,_id,DATE,POWER
215,612bbb107cc7dca868da3c1a,2021-02-06 23:00:00,0.0
216,612bbb107cc7dca868da3fab,2021-02-07 00:00:00,0.0
217,612bbb107cc7dca868da3fac,2021-02-07 01:00:00,0.0
218,612bbb107cc7dca868da3fad,2021-02-07 02:00:00,0.0
219,612bbb107cc7dca868da3fae,2021-02-07 03:00:00,0.0
220,612bbb107cc7dca868da3faf,2021-02-07 04:00:00,0.0
221,612bbb107cc7dca868da3fb0,2021-02-07 05:00:00,0.0
222,612bbb107cc7dca868da3fb1,2021-02-07 06:00:00,0.0
223,612bbb107cc7dca868da3fb2,2021-02-07 07:00:00,0.0
224,612bbb107cc7dca868da3fb3,2021-02-07 08:00:00,3.0
225,612bbb107cc7dca868da3fb4,2021-02-07 09:00:00,10.0
226,612bbb107cc7dca868da3fb5,2021-02-07 10:00:00,18.0
227,612bbb107cc7dca868da3fb6,2021-02-07 11:00:00,23.0
228,612bbb107cc7dca868da3fb7,2021-02-07 12:00:00,26.0
229,612bbb107cc7dca868da3fb8,2021-02-07 13:00:00,27.0
230,612bbb107cc7dca868da3fb9,2021-02-07 14:00:00,25.0
231,612bbb107cc7dca868da3fba,2021-02-07 15:00:00,19.0
232,612bbb107cc7dca868da3fbb,2021-02-07 16:00:00,13.0
233,612bbb107cc7dca868da3fbc,2021-02-07 17:00:00,3.0
234,612bbb107cc7dca868da3fbd,2021-02-07 18:00:00,0.0
235,612bbb107cc7dca868da3fbe,2021-02-07 19:00:00,0.0
236,612bbb107cc7dca868da3fbf,2021-02-07 20:00:00,0.0
237,612bbb107cc7dca868da3fc0,2021-02-07 21:00:00,0.0
238,612bbb107cc7dca868da3fc1,2021-02-07 22:00:00,0.0
239,612bbb107cc7dca868da3fc2,2021-02-07 23:00:00,0.0
240,612bbb107cc7dca868da424b,2021-02-08 00:00:00,0.0
241,612bbb107cc7dca868da424c,2021-02-08 01:00:00,0.0
242,612bbb107cc7dca868da424d,2021-02-08 02:00:00,0.0
243,612bbb107cc7dca868da424e,2021-02-08 03:00:00,0.0
244,612bbb107cc7dca868da424f,2021-02-08 04:00:00,0.0
245,612bbb107cc7dca868da4250,2021-02-08 05:00:00,0.0
246,612bbb107cc7dca868da4251,2021-02-08 06:00:00,0.0
