,pow,ymdhms,temprt,rain,humdt,sunshine,cloud,visiblt,sample,name,fullday,year,month,season
274,43200,2019083110,22.6,0.0,80.0,0.3,10.0,1746.0,train,PV,20190831,2019,8,summer
275,50900,2019083111,23.9,0.0,69.0,0.5,9.0,1746.0,train,PV,20190831,2019,8,summer
276,53900,2019083112,25.9,0.0,63.0,1.0,7.0,1683.0,train,PV,20190831,2019,8,summer
277,59800,2019083113,25.8,0.0,58.0,0.9,7.0,1849.0,train,PV,20190831,2019,8,summer
278,32000,2019083114,26.3,0.0,55.0,0.9,7.0,1795.0,train,PV,20190831,2019,8,summer
279,42300,2019083115,26.3,0.0,52.0,0.8,7.0,1831.0,train,PV,20190831,2019,8,summer
280,29600,2019083116,27.1,0.0,50.0,1.0,2.0,1887.0,train,PV,20190831,2019,8,summer
281,8500,2019083117,26.0,0.0,59.0,1.0,5.0,1974.0,train,PV,20190831,2019,8,summer
282,2300,2019083118,23.9,0.0,72.0,0.0,10.0,1847.0,train,PV,20190831,2019,8,summer
283,0,2019083119,22.0,0.0,83.0,0.0,6.0,1085.0,train,PV,20190831,2019,8,summer
284,0,2019083120,20.3,0.0,90.0,0.0,5.0,1231.0,train,PV,20190831,2019,8,summer
285,0,2019083121,19.4,0.0,95.0,0.0,4.0,898.0,train,PV,20190831,2019,8,summer
286,0,2019083122,18.7,0.0,97.0,0.0,7.0,695.0,train,PV,20190831,2019,8,summer
287,0,2019083123,18.6,0.0,98.0,0.0,6.0,554.0,train,PV,20190831,2019,8,summer
288,0,2019090100,18.5,0.0,98.0,0.0,9.0,643.0,train,PV,20190901,2019,9,autumn
289,0,2019090101,18.4,0.0,98.0,0.0,9.0,628.0,train,PV,20190901,2019,9,autumn
290,0,2019090102,18.2,0.0,98.0,0.0,10.0,524.0,train,PV,20190901,2019,9,autumn
291,0,2019090103,18.1,0.0,98.0,0.0,10.0,543.0,train,PV,20190901,2019,9,autumn
292,0,2019090104,17.9,0.0,98.0,0.0,9.0,524.0,train,PV,20190901,2019,9,autumn
293,0,2019090105,17.6,0.0,98.0,0.0,8.0,419.0,train,PV,20190901,2019,9,autumn
294,1200,2019090106,17.5,0.0,98.0,0.0,10.0,473.0,train,PV,20190901,2019,9,autumn
295,8200,2019090107,17.8,0.0,98.0,0.0,10.0,347.0,train,PV,20190901,2019,9,autumn
296,12100,2019090108,18.9,0.0,96.0,0.0,10.0,732.0,train,PV,20190901,2019,9,autumn
297,19300,2019090109,20.8,0.0,88.0,0.0,10.0,1238.0,train,PV,20190901,2019,9,autumn
298,16900,2019090110,22.1,0.0,81.0,0.2,9.0,1656.0,train,PV,20190901,2019,9,autumn
299,20900,2019090111,22.8,0.0,76.0,0.0,10.0,1639.0,train,PV,20190901,2019,9,autumn
300,17900,2019090112,23.5,0.0,71.0,0.0,10.0,1718.0,train,PV,20190901,2019,9,autumn
301,7300,2019090113,23.3,0.0,78.0,0.0,10.0,1600.0,train,PV,20190901,2019,9,autumn
302,6500,2019090114,22.2,0.2,91.0,0.0,10.0,762.0,train,PV,20190901,2019,9,autumn
303,5100,2019090115,21.8,0.7,98.0,0.0,10.0,355.0,train,PV,20190901,2019,9,autumn
304,3200,2019090116,21.4,1.0,98.0,0.0,10.0,240.0,train,PV,20190901,2019,9,autumn
305,3500,2019090117,20.8,0.9,98.0,0.0,10.0,171.0,train,PV,20190901,2019,9,autumn
306,1200,2019090118,20.1,0.7,98.0,0.0,10.0,294.0,train,PV,20190901,2019,9,autumn
307,0,2019090119,18.8,0.1,98.0,0.0,10.0,458.0,train,PV,20190901,2019,9,autumn
308,0,2019090120,18.4,0.1,98.0,0.0,10.0,827.0,train,PV,20190901,2019,9,autumn
309,0,2019090121,18.7,0.0,98.0,0.0,10.0,391.0,train,PV,20190901,2019,9,autumn
310,0,2019090122,18.3,0.0,98.0,0.0,10.0,399.0,train,PV,20190901,2019,9,autumn
311,0,2019090123,18.4,0.0,98.0,0.0,10.0,438.0,train,PV,20190901,2019,9,autumn
312,0,2019090200,18.3,0.1,98.0,0.0,9.0,288.0,train,PV,20190902,2019,9,autumn
313,0,2019090201,18.3,0.5,98.0,0.0,10.0,122.0,train,PV,20190902,2019,9,autumn
314,0,2019090202,18.3,0.6,98.0,0.0,10.0,139.0,train,PV,20190902,2019,9,autumn
315,0,2019090203,18.4,0.1,98.0,0.0,9.0,299.0,train,PV,20190902,2019,9,autumn
316,0,2019090204,18.4,0.0,98.0,0.0,10.0,270.0,train,PV,20190902,2019,9,autumn
317,0,2019090205,18.3,2.0,98.0,0.0,10.0,95.0,train,PV,20190902,2019,9,autumn
318,400,2019090206,18.5,0.4,98.0,0.0,10.0,118.0,train,PV,20190902,2019,9,autumn
319,2100,2019090207,18.5,0.5,98.0,0.0,10.0,152.0,train,PV,20190902,2019,9,autumn
320,2500,2019090208,18.6,2.1,98.0,0.0,10.0,252.0,train,PV,20190902,2019,9,autumn
321,1800,2019090209,18.9,1.2,98.0,0.0,10.0,257.0,train,PV,20190902,2019,9,autumn
322,1600,2019090210,19.0,2.0,98.0,0.0,10.0,180.0,train,PV,20190902,2019,9,autumn
323,7300,2019090211,19.1,4.2,98.0,0.0,10.0,189.0,train,PV,20190902,2019,9,autumn
324,14300,2019090212,19.7,2.3,98.0,0.0,10.0,265.0,train,PV,20190902,2019,9,autumn
325,13700,2019090213,20.7,2.5,98.0,0.0,10.0,956.0,train,PV,20190902,2019,9,autumn
326,13400,2019090214,21.1,0.4,95.0,0.0,10.0,1210.0,train,PV,20190902,2019,9,autumn
327,7300,2019090215,21.7,0.0,92.0,0.0,10.0,1502.0,train,PV,20190902,2019,9,autumn
328,4100,2019090216,21.9,0.0,92.0,0.0,10.0,1704.0,train,PV,20190902,2019,9,autumn
329,1300,2019090217,21.8,0.0,95.0,0.0,10.0,1161.0,train,PV,20190902,2019,9,autumn
330,200,2019090218,21.4,0.0,96.0,0.0,10.0,817.0,train,PV,20190902,2019,9,autumn
331,0,2019090219,20.9,0.2,98.0,0.0,10.0,350.0,train,PV,20190902,2019,9,autumn
332,0,2019090220,20.8,0.2,98.0,0.0,10.0,258.0,train,PV,20190902,2019,9,autumn
333,0,2019090221,20.6,0.4,98.0,0.0,10.0,281.0,train,PV,20190902,2019,9,autumn
334,0,2019090222,20.6,0.0,98.0,0.0,10.0,217.0,train,PV,20190902,2019,9,autumn
335,0,2019090223,20.6,0.4,98.0,0.0,10.0,135.0,train,PV,20190902,2019,9,autumn
336,0,2019090300,20.6,0.9,98.0,0.0,0.0,84.0,train,PV,20190903,2019,9,autumn
337,0,2019090301,20.6,0.1,98.0,0.0,10.0,285.0,train,PV,20190903,2019,9,autumn
338,0,2019090302,20.6,0.0,98.0,0.0,10.0,31.0,train,PV,20190903,2019,9,autumn
339,0,2019090303,20.6,0.1,98.0,0.0,10.0,117.0,train,PV,20190903,2019,9,autumn
340,0,2019090304,20.6,0.0,98.0,0.0,10.0,212.0,train,PV,20190903,2019,9,autumn
341,0,2019090305,20.8,0.0,98.0,0.0,10.0,324.0,train,PV,20190903,2019,9,autumn
342,0,2019090306,20.9,0.3,98.0,0.0,10.0,231.0,train,PV,20190903,2019,9,autumn
343,800,2019090307,20.8,0.9,98.0,0.0,10.0,95.0,train,PV,20190903,2019,9,autumn
344,2100,2019090308,21.1,0.1,98.0,0.0,10.0,269.0,train,PV,20190903,2019,9,autumn
345,13000,2019090309,21.4,3.3,98.0,0.0,10.0,117.0,train,PV,20190903,2019,9,autumn
346,7000,2019090310,22.3,6.8,98.0,0.0,10.0,1502.0,train,PV,20190903,2019,9,autumn
347,6900,2019090311,22.2,0.0,98.0,0.0,10.0,1501.0,train,PV,20190903,2019,9,autumn
348,6700,2019090312,21.9,11.1,98.0,0.0,10.0,168.0,train,PV,20190903,2019,9,autumn
349,30200,2019090313,22.4,3.0,98.0,0.0,10.0,1794.0,train,PV,20190903,2019,9,autumn
350,22700,2019090314,24.2,0.1,89.0,0.2,10.0,1992.0,train,PV,20190903,2019,9,autumn
351,14600,2019090315,24.0,0.0,85.0,0.0,9.0,2000.0,train,PV,20190903,2019,9,autumn
352,8200,2019090316,23.8,0.0,87.0,0.0,10.0,2000.0,train,PV,20190903,2019,9,autumn
353,2700,2019090317,23.5,0.0,87.0,0.0,10.0,1992.0,train,PV,20190903,2019,9,autumn
354,100,2019090318,23.1,0.0,94.0,0.0,10.0,1989.0,train,PV,20190903,2019,9,autumn
355,0,2019090319,22.4,1.4,98.0,0.0,10.0,311.0,train,PV,20190903,2019,9,autumn
356,0,2019090320,21.9,10.8,98.0,0.0,10.0,781.0,train,PV,20190903,2019,9,autumn
357,0,2019090321,21.8,0.0,98.0,0.0,10.0,571.0,train,PV,20190903,2019,9,autumn
358,0,2019090322,21.8,0.0,98.0,0.0,10.0,610.0,train,PV,20190903,2019,9,autumn
359,0,2019090323,21.9,0.0,98.0,0.0,10.0,644.0,train,PV,20190903,2019,9,autumn
360,0,2019090400,22.2,0.0,96.0,0.0,9.0,1015.0,train,PV,20190904,2019,9,autumn
361,0,2019090401,21.9,0.0,98.0,0.0,9.0,562.0,train,PV,20190904,2019,9,autumn
362,0,2019090402,21.9,0.0,98.0,0.0,10.0,749.0,train,PV,20190904,2019,9,autumn
363,0,2019090403,21.9,0.0,97.0,0.0,10.0,806.0,train,PV,20190904,2019,9,autumn
364,0,2019090404,21.7,0.4,98.0,0.0,10.0,282.0,train,PV,20190904,2019,9,autumn
365,0,2019090405,21.8,0.1,98.0,0.0,10.0,272.0,train,PV,20190904,2019,9,autumn
366,0,2019090406,21.9,0.0,98.0,0.0,10.0,207.0,train,PV,20190904,2019,9,autumn
367,600,2019090407,22.1,0.0,98.0,0.0,9.0,305.0,train,PV,20190904,2019,9,autumn
368,1000,2019090408,22.4,0.4,98.0,0.0,10.0,241.0,train,PV,20190904,2019,9,autumn
369,2400,2019090409,22.6,0.6,98.0,0.0,10.0,508.0,train,PV,20190904,2019,9,autumn
370,10200,2019090410,23.0,0.5,97.0,0.0,10.0,582.0,train,PV,20190904,2019,9,autumn
371,7700,2019090411,23.7,0.2,95.0,0.0,10.0,703.0,train,PV,20190904,2019,9,autumn
372,5900,2019090412,24.5,0.0,90.0,0.0,10.0,1584.0,train,PV,20190904,2019,9,autumn
373,5900,2019090413,25.1,0.0,87.0,0.0,10.0,1611.0,train,PV,20190904,2019,9,autumn
374,8200,2019090414,24.5,0.0,91.0,0.0,10.0,1147.0,train,PV,20190904,2019,9,autumn
375,8000,2019090415,24.9,0.0,90.0,0.0,10.0,1545.0,train,PV,20190904,2019,9,autumn
376,10000,2019090416,25.0,0.0,91.0,0.0,10.0,1557.0,train,PV,20190904,2019,9,autumn
377,4800,2019090417,24.8,0.0,91.0,0.0,10.0,1076.0,train,PV,20190904,2019,9,autumn
378,600,2019090418,24.6,0.0,91.0,0.0,7.0,1068.0,train,PV,20190904,2019,9,autumn
379,0,2019090419,23.9,0.0,96.0,0.0,8.0,583.0,train,PV,20190904,2019,9,autumn
380,0,2019090420,23.8,0.0,96.0,0.0,10.0,513.0,train,PV,20190904,2019,9,autumn
381,0,2019090421,23.8,0.0,96.0,0.0,10.0,535.0,train,PV,20190904,2019,9,autumn
382,0,2019090422,23.4,0.0,97.0,0.0,9.0,535.0,train,PV,20190904,2019,9,autumn
383,0,2019090423,23.7,0.0,93.0,0.0,8.0,911.0,train,PV,20190904,2019,9,autumn
384,0,2019090500,23.4,0.0,97.0,0.0,9.0,610.0,train,PV,20190905,2019,9,autumn
385,0,2019090501,23.2,0.0,97.0,0.0,8.0,504.0,train,PV,20190905,2019,9,autumn
386,0,2019090502,23.1,0.0,98.0,0.0,8.0,394.0,train,PV,20190905,2019,9,autumn
387,0,2019090503,23.4,0.0,98.0,0.0,7.0,512.0,train,PV,20190905,2019,9,autumn
388,0,2019090504,23.0,0.0,98.0,0.0,8.0,321.0,train,PV,20190905,2019,9,autumn
389,0,2019090505,23.1,0.0,98.0,0.0,8.0,353.0,train,PV,20190905,2019,9,autumn
390,400,2019090506,22.9,0.1,98.0,0.0,9.0,316.0,train,PV,20190905,2019,9,autumn
391,1000,2019090507,23.0,0.2,98.0,0.0,10.0,309.0,train,PV,20190905,2019,9,autumn
392,8000,2019090508,23.4,0.0,98.0,0.0,10.0,207.0,train,PV,20190905,2019,9,autumn
393,12100,2019090509,24.2,0.4,95.0,0.0,9.0,375.0,train,PV,20190905,2019,9,autumn
394,9500,2019090510,25.3,0.0,86.0,0.0,9.0,797.0,train,PV,20190905,2019,9,autumn
395,33100,2019090511,25.8,0.0,85.0,0.2,9.0,826.0,train,PV,20190905,2019,9,autumn
396,25700,2019090512,27.5,0.0,78.0,0.3,8.0,1296.0,train,PV,20190905,2019,9,autumn
397,24500,2019090513,27.3,0.0,76.0,0.2,10.0,1654.0,train,PV,20190905,2019,9,autumn
398,27400,2019090514,27.0,0.0,76.0,0.6,9.0,1902.0,train,PV,20190905,2019,9,autumn
399,18900,2019090515,27.0,0.0,76.0,0.3,9.0,1956.0,train,PV,20190905,2019,9,autumn
400,13200,2019090516,26.3,0.0,79.0,0.0,10.0,1924.0,train,PV,20190905,2019,9,autumn
401,6000,2019090517,26.2,0.0,78.0,0.0,10.0,1841.0,train,PV,20190905,2019,9,autumn
402,1500,2019090518,25.6,0.0,84.0,0.0,10.0,1708.0,train,PV,20190905,2019,9,autumn
403,0,2019090519,24.3,0.0,93.0,0.0,10.0,1083.0,train,PV,20190905,2019,9,autumn
404,0,2019090520,23.8,0.0,97.0,0.0,10.0,591.0,train,PV,20190905,2019,9,autumn
405,0,2019090521,23.2,0.0,98.0,0.0,10.0,318.0,train,PV,20190905,2019,9,autumn
406,0,2019090522,22.9,0.0,97.0,0.0,10.0,242.0,train,PV,20190905,2019,9,autumn
407,0,2019090523,22.6,0.0,97.0,0.0,9.0,188.0,train,PV,20190905,2019,9,autumn
408,0,2019090600,22.2,0.0,97.0,0.0,9.0,213.0,train,PV,20190906,2019,9,autumn
409,0,2019090601,22.0,0.0,97.0,0.0,9.0,146.0,train,PV,20190906,2019,9,autumn
410,0,2019090602,21.6,0.0,98.0,0.0,9.0,23.0,train,PV,20190906,2019,9,autumn
411,0,2019090603,21.3,0.0,97.0,0.0,9.0,84.0,train,PV,20190906,2019,9,autumn
412,0,2019090604,21.0,0.0,97.0,0.0,6.0,27.0,train,PV,20190906,2019,9,autumn
413,0,2019090605,21.0,0.0,97.0,0.0,7.0,25.0,train,PV,20190906,2019,9,autumn
414,1800,2019090606,20.9,0.0,98.0,0.0,9.0,64.0,train,PV,20190906,2019,9,autumn
415,10200,2019090607,21.4,0.0,98.0,0.0,8.0,169.0,train,PV,20190906,2019,9,autumn
416,6900,2019090608,22.8,0.0,97.0,0.1,9.0,767.0,train,PV,20190906,2019,9,autumn
417,16100,2019090609,24.7,0.0,89.0,0.0,10.0,1307.0,train,PV,20190906,2019,9,autumn
418,27400,2019090610,26.3,0.0,80.0,0.0,10.0,1654.0,train,PV,20190906,2019,9,autumn
419,26000,2019090611,26.9,0.0,78.0,0.0,10.0,1639.0,train,PV,20190906,2019,9,autumn
420,12700,2019090612,27.4,0.0,77.0,0.1,10.0,1655.0,train,PV,20190906,2019,9,autumn
421,18100,2019090613,27.4,0.0,75.0,0.0,10.0,1717.0,train,PV,20190906,2019,9,autumn
422,18600,2019090614,27.4,0.0,75.0,0.0,10.0,1592.0,train,PV,20190906,2019,9,autumn
423,13900,2019090615,27.5,0.0,73.0,0.0,9.0,1718.0,train,PV,20190906,2019,9,autumn
424,5500,2019090616,27.2,0.0,77.0,0.0,10.0,1728.0,train,PV,20190906,2019,9,autumn
425,2000,2019090617,26.9,0.0,77.0,0.0,10.0,1822.0,train,PV,20190906,2019,9,autumn
426,400,2019090618,26.3,0.0,78.0,0.0,10.0,1841.0,train,PV,20190906,2019,9,autumn
427,0,2019090619,26.8,0.0,69.0,0.0,10.0,1962.0,train,PV,20190906,2019,9,autumn
428,0,2019090620,26.0,0.0,75.0,0.0,10.0,1642.0,train,PV,20190906,2019,9,autumn
429,0,2019090621,25.0,0.2,85.0,0.0,10.0,1566.0,train,PV,20190906,2019,9,autumn
430,0,2019090622,24.3,0.9,90.0,0.0,10.0,869.0,train,PV,20190906,2019,9,autumn
431,0,2019090623,23.7,3.0,95.0,0.0,10.0,323.0,train,PV,20190906,2019,9,autumn
432,0,2019090700,23.8,5.6,92.0,0.0,10.0,711.0,train,PV,20190907,2019,9,autumn
433,0,2019090701,23.2,1.4,92.0,0.0,10.0,510.0,train,PV,20190907,2019,9,autumn
434,0,2019090702,24.1,1.6,90.0,0.0,10.0,982.0,train,PV,20190907,2019,9,autumn
435,0,2019090703,24.1,3.1,90.0,0.0,10.0,324.0,train,PV,20190907,2019,9,autumn
436,0,2019090704,24.3,14.4,91.0,0.0,10.0,1058.0,train,PV,20190907,2019,9,autumn
437,0,2019090705,24.6,3.8,93.0,0.0,10.0,467.0,train,PV,20190907,2019,9,autumn
438,0,2019090706,25.2,4.0,90.0,0.0,10.0,948.0,train,PV,20190907,2019,9,autumn
439,400,2019090707,25.3,7.7,88.0,0.0,10.0,706.0,train,PV,20190907,2019,9,autumn
440,400,2019090708,25.2,4.3,90.0,0.0,10.0,477.0,train,PV,20190907,2019,9,autumn
441,1700,2019090709,25.1,2.2,89.0,0.0,9.0,874.0,train,PV,20190907,2019,9,autumn
442,5500,2019090710,24.7,0.6,89.0,0.0,10.0,426.0,train,PV,20190907,2019,9,autumn
443,5200,2019090711,25.0,0.5,83.0,0.0,9.0,1165.0,train,PV,20190907,2019,9,autumn
444,6000,2019090712,24.5,0.2,86.0,0.0,8.0,811.0,train,PV,20190907,2019,9,autumn
445,3700,2019090713,24.8,0.2,82.0,0.0,8.0,1033.0,train,PV,20190907,2019,9,autumn
446,5500,2019090714,24.7,0.1,85.0,0.0,8.0,1023.0,train,PV,20190907,2019,9,autumn
447,2500,2019090715,24.7,0.0,84.0,0.0,8.0,1124.0,train,PV,20190907,2019,9,autumn
448,2300,2019090716,23.9,0.1,90.0,0.0,7.0,788.0,train,PV,20190907,2019,9,autumn
449,2000,2019090717,24.5,0.0,88.0,0.0,7.0,1353.0,train,PV,20190907,2019,9,autumn
450,500,2019090718,24.2,0.0,89.0,0.1,8.0,1354.0,train,PV,20190907,2019,9,autumn
451,0,2019090719,23.9,0.0,89.0,0.0,7.0,1193.0,train,PV,20190907,2019,9,autumn
452,0,2019090720,23.0,0.0,93.0,0.0,7.0,986.0,train,PV,20190907,2019,9,autumn
453,0,2019090721,22.3,0.0,96.0,0.0,7.0,824.0,train,PV,20190907,2019,9,autumn
454,0,2019090722,21.7,0.0,97.0,0.0,5.0,580.0,train,PV,20190907,2019,9,autumn
455,0,2019090723,21.2,0.0,97.0,0.0,8.0,345.0,train,PV,20190907,2019,9,autumn
456,0,2019090800,21.1,0.0,97.0,0.0,5.0,17.0,train,PV,20190908,2019,9,autumn
457,0,2019090801,21.1,0.0,97.0,0.0,5.0,23.0,train,PV,20190908,2019,9,autumn
458,0,2019090802,21.2,0.0,98.0,0.0,5.0,15.0,train,PV,20190908,2019,9,autumn
459,0,2019090803,21.0,0.0,97.0,0.0,5.0,29.0,train,PV,20190908,2019,9,autumn
460,0,2019090804,20.9,0.0,98.0,0.0,6.0,144.0,train,PV,20190908,2019,9,autumn
461,0,2019090805,20.8,0.0,98.0,0.0,6.0,167.0,train,PV,20190908,2019,9,autumn
462,2300,2019090806,20.6,0.0,97.0,0.0,5.0,168.0,train,PV,20190908,2019,9,autumn
463,7200,2019090807,20.8,0.0,98.0,0.0,7.0,479.0,train,PV,20190908,2019,9,autumn
464,18500,2019090808,21.0,0.0,98.0,0.0,7.0,1010.0,train,PV,20190908,2019,9,autumn
465,29100,2019090809,22.2,0.0,97.0,0.3,8.0,1698.0,train,PV,20190908,2019,9,autumn
466,35800,2019090810,24.3,0.0,86.0,0.1,10.0,1868.0,train,PV,20190908,2019,9,autumn
467,32400,2019090811,25.5,0.0,79.0,0.0,10.0,1901.0,train,PV,20190908,2019,9,autumn
468,21600,2019090812,26.1,0.0,75.0,0.0,10.0,1923.0,train,PV,20190908,2019,9,autumn
469,19900,2019090813,26.1,0.0,77.0,0.0,10.0,1879.0,train,PV,20190908,2019,9,autumn
470,12600,2019090814,26.2,0.0,75.0,0.0,10.0,1597.0,train,PV,20190908,2019,9,autumn
471,14900,2019090815,25.8,0.0,79.0,0.0,10.0,1351.0,train,PV,20190908,2019,9,autumn
472,11800,2019090816,25.7,0.0,85.0,0.0,10.0,1129.0,train,PV,20190908,2019,9,autumn
473,5700,2019090817,25.6,0.0,83.0,0.0,10.0,1147.0,train,PV,20190908,2019,9,autumn
474,300,2019090818,25.1,0.0,87.0,0.0,10.0,989.0,train,PV,20190908,2019,9,autumn
475,0,2019090819,24.1,0.0,94.0,0.0,10.0,1237.0,train,PV,20190908,2019,9,autumn
476,0,2019090820,23.5,0.0,97.0,0.0,10.0,865.0,train,PV,20190908,2019,9,autumn
477,0,2019090821,23.2,0.0,97.0,0.0,10.0,623.0,train,PV,20190908,2019,9,autumn
478,0,2019090822,22.9,0.0,97.0,0.0,10.0,461.0,train,PV,20190908,2019,9,autumn
479,0,2019090823,22.8,0.2,97.0,0.0,9.0,118.0,train,PV,20190908,2019,9,autumn
480,0,2019090900,22.7,0.3,97.0,0.0,10.0,217.0,train,PV,20190909,2019,9,autumn
481,0,2019090901,22.8,0.4,97.0,0.0,10.0,102.0,train,PV,20190909,2019,9,autumn
482,0,2019090902,22.6,0.4,97.0,0.0,9.0,123.0,train,PV,20190909,2019,9,autumn
483,0,2019090903,22.4,0.0,98.0,0.0,10.0,94.0,train,PV,20190909,2019,9,autumn
484,0,2019090904,22.3,0.0,97.0,0.0,10.0,85.0,train,PV,20190909,2019,9,autumn
485,0,2019090905,22.2,0.1,98.0,0.0,10.0,156.0,train,PV,20190909,2019,9,autumn
486,900,2019090906,22.1,0.2,97.0,0.0,10.0,120.0,train,PV,20190909,2019,9,autumn
487,3600,2019090907,22.2,0.4,97.0,0.0,10.0,225.0,train,PV,20190909,2019,9,autumn
488,9400,2019090908,22.6,0.0,97.0,0.0,10.0,275.0,train,PV,20190909,2019,9,autumn
489,14800,2019090909,23.4,0.0,98.0,0.0,10.0,614.0,train,PV,20190909,2019,9,autumn
490,33800,2019090910,24.5,0.0,91.0,0.0,10.0,1354.0,train,PV,20190909,2019,9,autumn
491,58200,2019090911,25.6,0.0,85.0,0.0,10.0,1400.0,train,PV,20190909,2019,9,autumn
492,44200,2019090912,27.2,0.0,77.0,0.0,10.0,1576.0,train,PV,20190909,2019,9,autumn
493,35400,2019090913,28.6,0.0,70.0,0.1,9.0,1780.0,train,PV,20190909,2019,9,autumn
494,17900,2019090914,28.0,0.0,68.0,0.2,8.0,1713.0,train,PV,20190909,2019,9,autumn
495,11700,2019090915,27.8,0.0,71.0,0.1,8.0,1646.0,train,PV,20190909,2019,9,autumn
496,3900,2019090916,24.8,0.8,89.0,0.0,9.0,475.0,train,PV,20190909,2019,9,autumn
497,2300,2019090917,24.8,0.7,90.0,0.1,7.0,393.0,train,PV,20190909,2019,9,autumn
498,300,2019090918,23.4,9.6,96.0,0.0,9.0,327.0,train,PV,20190909,2019,9,autumn
499,0,2019090919,23.4,1.9,96.0,0.0,10.0,307.0,train,PV,20190909,2019,9,autumn
500,0,2019090920,23.8,8.6,98.0,0.0,8.0,446.0,train,PV,20190909,2019,9,autumn
501,0,2019090921,24.9,2.2,91.0,0.0,7.0,1436.0,train,PV,20190909,2019,9,autumn
502,0,2019090922,25.0,0.3,90.0,0.0,9.0,1442.0,train,PV,20190909,2019,9,autumn
503,0,2019090923,25.1,0.0,87.0,0.0,6.0,1562.0,train,PV,20190909,2019,9,autumn
504,0,2019091000,25.0,0.0,88.0,0.0,9.0,1492.0,train,PV,20190910,2019,9,autumn
505,0,2019091001,24.9,0.0,87.0,0.0,9.0,1492.0,train,PV,20190910,2019,9,autumn
506,0,2019091002,24.6,0.0,88.0,0.0,4.0,1485.0,train,PV,20190910,2019,9,autumn
507,0,2019091003,24.5,0.0,88.0,0.0,5.0,1311.0,train,PV,20190910,2019,9,autumn
508,0,2019091004,24.4,0.0,88.0,0.0,4.0,1195.0,train,PV,20190910,2019,9,autumn
509,0,2019091005,24.2,0.0,89.0,0.0,5.0,905.0,train,PV,20190910,2019,9,autumn
510,800,2019091006,23.4,0.0,91.0,0.0,4.0,797.0,train,PV,20190910,2019,9,autumn
511,8300,2019091007,24.0,0.0,87.0,0.0,5.0,918.0,train,PV,20190910,2019,9,autumn
512,23200,2019091008,24.9,0.0,83.0,0.3,4.0,967.0,train,PV,20190910,2019,9,autumn
513,34800,2019091009,25.6,0.0,79.0,0.5,7.0,1045.0,train,PV,20190910,2019,9,autumn
514,36500,2019091010,26.7,0.0,70.0,0.9,8.0,1294.0,train,PV,20190910,2019,9,autumn
515,33700,2019091011,27.6,0.0,69.0,0.9,8.0,1038.0,train,PV,20190910,2019,9,autumn
516,41400,2019091012,27.8,0.0,72.0,0.5,9.0,966.0,train,PV,20190910,2019,9,autumn
517,40200,2019091013,27.5,0.0,71.0,0.4,9.0,916.0,train,PV,20190910,2019,9,autumn
518,30400,2019091014,28.0,0.0,69.0,0.5,8.0,963.0,train,PV,20190910,2019,9,autumn
519,31500,2019091015,28.3,0.0,67.0,0.9,6.0,976.0,train,PV,20190910,2019,9,autumn
520,13800,2019091016,28.2,0.0,69.0,0.9,4.0,919.0,train,PV,20190910,2019,9,autumn
521,7500,2019091017,26.8,0.0,74.0,0.5,3.0,847.0,train,PV,20190910,2019,9,autumn
522,500,2019091018,26.0,0.0,80.0,0.1,4.0,742.0,train,PV,20190910,2019,9,autumn
523,0,2019091019,25.0,0.0,86.0,0.0,3.0,560.0,train,PV,20190910,2019,9,autumn
524,0,2019091020,23.9,0.0,94.0,0.0,7.0,333.0,train,PV,20190910,2019,9,autumn
525,0,2019091021,23.3,0.0,97.0,0.0,4.0,221.0,train,PV,20190910,2019,9,autumn
526,0,2019091022,23.3,0.0,97.0,0.0,8.0,210.0,train,PV,20190910,2019,9,autumn
527,0,2019091023,23.4,0.0,97.0,0.0,7.0,207.0,train,PV,20190910,2019,9,autumn
528,0,2019091100,23.1,0.0,97.0,0.0,8.0,214.0,train,PV,20190911,2019,9,autumn
529,0,2019091101,22.8,0.0,97.0,0.0,6.0,160.0,train,PV,20190911,2019,9,autumn
530,0,2019091102,22.5,0.0,97.0,0.0,6.0,122.0,train,PV,20190911,2019,9,autumn
531,0,2019091103,22.1,0.0,97.0,0.0,5.0,108.0,train,PV,20190911,2019,9,autumn
532,0,2019091104,22.0,0.0,97.0,0.0,0.0,191.0,train,PV,20190911,2019,9,autumn
533,0,2019091105,22.3,0.0,97.0,0.0,4.0,164.0,train,PV,20190911,2019,9,autumn
534,500,2019091106,22.3,0.0,98.0,0.0,6.0,171.0,train,PV,20190911,2019,9,autumn
535,3600,2019091107,22.4,0.0,97.0,0.0,9.0,143.0,train,PV,20190911,2019,9,autumn
536,23900,2019091108,22.9,0.0,97.0,0.0,10.0,175.0,train,PV,20190911,2019,9,autumn
537,49100,2019091109,24.5,0.1,90.0,0.2,8.0,325.0,train,PV,20190911,2019,9,autumn
538,22000,2019091110,26.6,0.0,75.0,0.6,7.0,961.0,train,PV,20190911,2019,9,autumn
539,29900,2019091111,27.3,0.0,72.0,0.3,9.0,1044.0,train,PV,20190911,2019,9,autumn
540,21900,2019091112,27.6,0.0,72.0,0.1,9.0,1235.0,train,PV,20190911,2019,9,autumn
541,37300,2019091113,28.5,0.0,69.0,0.0,9.0,1144.0,train,PV,20190911,2019,9,autumn
542,16200,2019091114,29.4,0.0,67.0,0.4,9.0,1273.0,train,PV,20190911,2019,9,autumn
