from,to,cost
1120036200,1120009100,434.4588401
1120036200,1120011200,434.4588401
1120036200,1120009900,434.4588401
1120036200,1120008200,10
1120036200,1120008100,774.4252593
1120036200,1120010800,774.4252593
1120036200,1120012000,774.4252593
1120036200,1120008700,774.4252593
1120036200,1120007700,10
1120036200,1120008000,463.0839621
1120036200,1120006100,463.0839621
1120036200,1120007800,463.0839621
1120009800,1120009800,0
1120009800,1120010200,382.4816326
1120009800,1120009700,382.4816326
1120009800,1120010400,10
1120009800,1120012200,437.4822715
1120009800,1120010300,437.4822715
1120009800,1120007100,10
1120009800,1120007200,925.7001261
1120009800,1120005300,925.7001261
1120009800,1130021300,925.7001261
1120009800,1120006600,925.7001261
1120010200,1120010200,0
1120010200,1120011600,100.1424267
1120010200,1120010100,100.1424267
1120010200,1120011800,100.1424267
1120010200,1120009500,100.1424267
1120010200,1120009700,10
1120010200,1120009800,382.4816326
1120010200,1120010400,382.4816326
1120010200,1120007100,382.4816326
1120011600,1120011600,0
1120011600,1120012600,502.4788836
1120011600,1120011500,502.4788836
1120011600,1120011300,502.4788836
1120011600,1120010100,10
1120011600,1120010200,100.1424267
1120011600,1120009700,100.1424267
1120011600,1120011800,10
1120011600,1120012800,659.2879305
1120011600,1120011700,659.2879305
1120011600,1120013200,659.2879305
1120011600,1120012100,659.2879305
1120011600,1120009500,10
1120011600,1120009600,454.9528776
1120011600,1120007900,454.9528776
1120011600,1120010000,454.9528776
1120011600,1120008300,454.9528776
1120012600,1120012600,0
1120012600,1110004800,592.305484
1120012600,1120012500,592.305484
1120012600,1120011500,10
1120012600,1120011600,502.4788836
1120012600,1120010100,502.4788836
1120012600,1120011800,502.4788836
1120012600,1120009500,502.4788836
1120012600,1120011300,10
1120012600,1120011400,666.3675388
1120012600,1120009100,666.3675388
1120012600,1120011200,666.3675388
1120012600,1120009900,666.3675388
1110004800,1110004800,0
1110004800,1110006600,682.4942013
1110004800,1110004700,682.4942013
1110004800,1110006800,682.4942013
1110004800,1110005500,682.4942013
1110004800,1120012500,10
1110004800,1120012600,592.305484
1110004800,1120011500,592.305484
1110004800,1120011300,592.305484
1110006600,1110006600,0
1110006600,1110007400,399.9209137
1110006600,1110006500,399.9209137
1110006600,1110001000,399.9209137
1110006600,1110000700,399.9209137
1110006600,1110004700,10
1110006600,1110004800,682.4942013
1110006600,1120012500,682.4942013
1110006600,1110006800,10
1110006600,1110008000,421.0824661
1110006600,1110006700,421.0824661
1110006600,1110005500,10
1110006600,1110005600,210.3217106
1110006600,1120012900,210.3217106
1110007400,1110007400,0
1110007400,1110007600,587.7587794
1110007400,1110007300,587.7587794
1110007400,1110007800,587.7587794
1110007400,3201507000,587.7587794
1110007400,1110006500,10
1110007400,1110006600,399.9209137
1110007400,1110004700,399.9209137
1110007400,1110006800,399.9209137
1110007400,1110005500,399.9209137
1110007400,1110001000,10
1110007400,1110001200,726.0739152
1110007400,1110008600,726.0739152
1110007400,1110008300,726.0739152
1110007400,1110000900,726.0739152
1110007400,1110009200,726.0739152
1110007400,1110000700,10
1110007400,1110000800,450.6971457
1110007400,1110000500,450.6971457
1110007600,1110007600,0
1110007600,1110007500,126.6249131
1110007600,1110007300,10
1110007600,1110007400,587.7587794
1110007600,1110006500,587.7587794
1110007600,1110001000,587.7587794
1110007600,1110000700,587.7587794
1110007600,1110007800,10
1110007600,1110009400,190.1669392
1110007600,1110008400,190.1669392
1110007600,1110007700,190.1669392
1110007600,3201507000,10
1110007600,3201507100,711.892959
1110007600,3201505600,711.892959
1110007500,1110007500,0
1110007500,1110007600,126.6249131
1110007500,1110007300,126.6249131
1110007500,1110007800,126.6249131
1110007500,3201507000,126.6249131
1110007300,1110007600,10
1110007300,1110007500,126.6249131
1110007300,1110007300,0
1110007300,1110007400,587.7587794
1110007300,1110006500,587.7587794
1110007300,1110001000,587.7587794
1110007300,1110000700,587.7587794
1110007300,1110007800,10
1110007300,1110009400,190.1669392
1110007300,1110008400,190.1669392
1110007300,1110007700,190.1669392
1110007300,3201507000,10
1110007300,3201507100,711.892959
1110007300,3201505600,711.892959
1110006500,1110007400,10
1110006500,1110007600,587.7587794
1110006500,1110007300,587.7587794
1110006500,1110007800,587.7587794
1110006500,3201507000,587.7587794
1110006500,1110006500,0
1110006500,1110006600,399.9209137
1110006500,1110004700,399.9209137
1110006500,1110006800,399.9209137
1110006500,1110005500,399.9209137
1110006500,1110001000,10
1110006500,1110001200,726.0739152
1110006500,1110008600,726.0739152
1110006500,1110008300,726.0739152
1110006500,1110000900,726.0739152
1110006500,1110009200,726.0739152
1110006500,1110000700,10
1110006500,1110000800,450.6971457
1110006500,1110000500,450.6971457
1110004700,1110006600,10
1110004700,1110007400,399.9209137
1110004700,1110006500,399.9209137
1110004700,1110001000,399.9209137
1110004700,1110000700,399.9209137
1110004700,1110004700,0
1110004700,1110004800,682.4942013
1110004700,1120012500,682.4942013
1110004700,1110006800,10
1110004700,1110008000,421.0824661
1110004700,1110006700,421.0824661
1110004700,1110005500,10
1110004700,1110005600,210.3217106
1110004700,1120012900,210.3217106
1120012500,1110004800,10
1120012500,1110006600,682.4942013
1120012500,1110004700,682.4942013
1120012500,1110006800,682.4942013
1120012500,1110005500,682.4942013
1120012500,1120012500,0
1120012500,1120012600,592.305484
1120012500,1120011500,592.305484
1120012500,1120011300,592.305484
1120011500,1120012600,10
1120011500,1110004800,592.305484
1120011500,1120012500,592.305484
1120011500,1120011500,0
1120011500,1120011600,502.4788836
1120011500,1120010100,502.4788836
1120011500,1120011800,502.4788836
1120011500,1120009500,502.4788836
1120011500,1120011300,10
1120011500,1120011400,666.3675388
1120011500,1120009100,666.3675388
1120011500,1120011200,666.3675388
1120011500,1120009900,666.3675388
1120010100,1120011600,10
1120010100,1120012600,502.4788836
1120010100,1120011500,502.4788836
1120010100,1120011300,502.4788836
1120010100,1120010100,0
1120010100,1120010200,100.1424267
1120010100,1120009700,100.1424267
1120010100,1120011800,10
1120010100,1120012800,659.2879305
1120010100,1120011700,659.2879305
1120010100,1120013200,659.2879305
1120010100,1120012100,659.2879305
1120010100,1120009500,10
1120010100,1120009600,454.9528776
1120010100,1120007900,454.9528776
1120010100,1120010000,454.9528776
1120010100,1120008300,454.9528776
1120009700,1120010200,10
1120009700,1120011600,100.1424267
1120009700,1120010100,100.1424267
1120009700,1120011800,100.1424267
1120009700,1120009500,100.1424267
1120009700,1120009700,0
1120009700,1120009800,382.4816326
1120009700,1120010400,382.4816326
1120009700,1120007100,382.4816326
1110009400,1110009400,0
1110009400,1110012000,838.7789644
1110009400,1110009300,838.7789644
1110009400,1110010800,838.7789644
1110009400,1110008400,10
1110009400,1110001200,508.5614232
1110009400,1110008600,508.5614232
1110009400,1110008300,508.5614232
1110009400,1110000900,508.5614232
1110009400,1110009200,508.5614232
1110009400,1110007700,10
1110009400,1110007600,190.1669392
1110009400,1110007300,190.1669392
1110009400,1110007800,190.1669392
1110009400,3201507000,190.1669392
1110012000,1110012000,0
1110012000,1110014200,923.7186311
1110012000,1110011900,923.7186311
1110012000,1110012900,923.7186311
1110012000,1110013400,923.7186311
1110012000,1110009300,10
1110012000,1110009400,838.7789644
1110012000,1110008400,838.7789644
1110012000,1110007700,838.7789644
1110012000,1110010800,10
1110012000,1110011000,430.1650402
1110012000,1110010700,430.1650402
1110012000,1110001400,430.1650402
1110012000,1110001100,430.1650402
1110014200,1110014200,0
1110014200,1110014100,1633.947108
1110014200,1110002000,1633.947108
1110014200,1110001700,1633.947108
1110014200,1110011900,10
1110014200,1110012000,923.7186311
1110014200,1110009300,923.7186311
1110014200,1110010800,923.7186311
1110014200,1110012900,10
1110014200,1110012500,567.7750093
1110014200,1110013000,567.7750093
1110014200,1110001600,567.7750093
1110014200,1110001300,567.7750093
1110014200,1110013400,10
1110014200,1110013300,850.4285094
1110014100,1110014100,0
1110014100,1110014200,1633.947108
1110014100,1110011900,1633.947108
1110014100,1110012900,1633.947108
1110014100,1110013400,1633.947108
1110014100,1110002000,10
1110014100,1110015300,873.9883695
1110014100,1110002200,873.9883695
1110014100,1110001900,873.9883695
1110014100,1110001700,10
1110014100,1110014000,910.0823557
1110014100,1110001500,910.0823557
1110014100,1110001800,910.0823557
1110014100,1110013700,910.0823557
1110011900,1110014200,10
1110011900,1110014100,1633.947108
1110011900,1110002000,1633.947108
1110011900,1110001700,1633.947108
1110011900,1110011900,0
1110011900,1110012000,923.7186311
1110011900,1110009300,923.7186311
1110011900,1110010800,923.7186311
1110011900,1110012900,10
1110011900,1110012500,567.7750093
1110011900,1110013000,567.7750093
1110011900,1110001600,567.7750093
1110011900,1110001300,567.7750093
1110011900,1110013400,10
1110011900,1110013300,850.4285094
1110009300,1110012000,10
1110009300,1110014200,923.7186311
1110009300,1110011900,923.7186311
1110009300,1110012900,923.7186311
1110009300,1110013400,923.7186311
1110009300,1110009300,0
1110009300,1110009400,838.7789644
1110009300,1110008400,838.7789644
1110009300,1110007700,838.7789644
1110009300,1110010800,10
1110009300,1110011000,430.1650402
1110009300,1110010700,430.1650402
1110009300,1110001400,430.1650402
1110009300,1110001100,430.1650402
1210007700,1210007700,0
1210007700,1210008500,428.7802603
1210007700,1210007600,428.7802603
1210007700,1210002800,10
1210007700,1220006300,956.7239247
1210007700,1220000200,956.7239247
1210007700,1210002700,956.7239247
1210007700,1210002500,10
1210007700,1210002600,130.6348915
1210007700,1210001700,130.6348915
1210007700,1210006800,10
1210007700,1210006600,2949.420887
1210007700,1210007900,2949.420887
1210007700,1210007100,2949.420887
1210007700,1210006900,2949.420887
1210008500,1210008500,0
1210008500,1210009500,137.1011005
1210008500,1210008400,137.1011005
1210008500,1210007600,10
1210008500,1210007700,428.7802603
1210008500,1210002800,428.7802603
1210008500,1210002500,428.7802603
1210008500,1210006800,428.7802603
1210009500,1210009500,0
1210009500,1210010300,445.6868622
1210009500,1210009400,445.6868622
1210009500,1210010700,445.6868622
1210009500,1210008400,10
1210009500,1210008500,137.1011005
1210009500,1210007600,137.1011005
1210010300,1210010300,0
1210010300,1210011300,213.6470052
1210010300,1210010200,213.6470052
1210010300,1210011500,213.6470052
1210010300,1210010000,213.6470052
1210010300,1210009400,10
1210010300,1210009500,445.6868622
1210010300,1210008400,445.6868622
1210010300,1210010700,10
1210010300,1220007100,719.5990922
1210010300,1220006400,719.5990922
1210010300,1220007300,719.5990922
1210010300,1210010600,719.5990922
1210011300,1210011300,0
1210011300,1210013700,275.0443719
1210011300,1210011200,275.0443719
1210011300,3201503900,275.0443719
1210011300,3201504000,275.0443719
1210011300,1210010200,10
1210011300,1210010300,213.6470052
1210011300,1210009400,213.6470052
1210011300,1210010700,213.6470052
1210011300,1210011500,10
1210011300,1220007200,677.994078
1210011300,1220007700,677.994078
1210011300,1220007900,677.994078
1210011300,1210011400,677.994078
1210011300,1210010000,10
1210011300,3201504500,847.0842445
1210011300,1210010100,847.0842445
1210011300,1210007400,847.0842445
1210013700,1210013700,0
1210013700,1220011900,824.057763
1210013700,1210013600,824.057763
1210013700,1220010300,824.057763
1210013700,1210015400,824.057763
1210013700,1210011200,10
1210013700,1210011300,275.0443719
1210013700,1210010200,275.0443719
1210013700,1210011500,275.0443719
1210013700,1210010000,275.0443719
1210013700,3201503900,10
1210013700,1220007600,557.3717544
1210013700,1220009100,557.3717544
1210013700,3201503800,557.3717544
1210013700,3201504000,10
1210013700,3201504100,856.9439194
1210013700,3201504400,856.9439194
1220011900,1220011900,0
1220011900,1220016300,594.0718552
1220011900,1220011800,594.0718552
1220011900,1220015500,594.0718552
1220011900,1210018200,594.0718552
1220011900,1210013600,10
1220011900,1210013700,824.057763
1220011900,1210011200,824.057763
1220011900,3201503900,824.057763
1220011900,3201504000,824.057763
1220011900,1220010300,10
1220011900,1220010700,650.16889
1220011900,1220010200,650.16889
1220011900,1220009000,650.16889
1220011900,1220013500,650.16889
1220011900,1210015400,10
1220011900,1210015500,380.9652464
1220011900,1210015300,380.9652464
1220011900,1210016500,380.9652464
1220016300,1220016300,0
1220016300,1220021100,414.8826527
1220016300,1220016200,414.8826527
1220016300,1210020000,414.8826527
1220016300,1220019500,414.8826527
1220016300,1220011800,10
1220016300,1220011900,594.0718552
1220016300,1210013600,594.0718552
1220016300,1220010300,594.0718552
1220016300,1210015400,594.0718552
1220016300,1220015500,10
1220016300,1220016700,321.8675178
1220016300,1220015400,321.8675178
1220016300,1210018200,10
1220016300,1210016400,329.4680176
1220016300,1210018700,329.4680176
1220016300,1210017000,329.4680176
1220016300,1210018300,329.4680176
1220021100,1220021100,0
1220021100,1220025100,586.7685271
1220021100,1220021000,586.7685271
1220021100,1210022200,586.7685271
1220021100,1220023400,586.7685271
1220021100,1220016200,10
1220021100,1220016300,414.8826527
1220021100,1220011800,414.8826527
1220021100,1220015500,414.8826527
1220021100,1210018200,414.8826527
1220021100,1210020000,10
1220021100,1210019000,326.7234199
1220021100,1210020100,326.7234199
1220021100,1210018600,326.7234199
1220021100,1210020900,326.7234199
1220021100,1220019500,10
1220021100,1220020700,317.4951646
1220021100,1220019400,317.4951646
1220025100,1220025100,0
1220025100,1220027900,776.8557962
1220025100,1220025000,776.8557962
1220025100,1220027300,776.8557962
1220025100,1210025400,776.8557962
