fullday,Unnamed: 0,연료원,지역세부구분,거래일,시간,전력거래량,YMDH,month,fullday,season,year,지점,지점명,기온(°C),강수량(mm),강수량 QC플래그,풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
20140327,2063,태양광,제주도,2014-03-27,23,13.137913,2014032723,3,20140327,spring,2014,184.0,제주,17.0,0.0,9.0,2.8,340.0,99.0,13.3,11.2,1017.3,1019.8,1.0,2.96,0.0,0.0,10.0,10.0,Sc,10.0,2000.0,1.0,1916.0,33.0,20.0,17.4,15.5,14.8
20140328,2087,태양광,제주도,2014-03-28,23,12.721219,2014032823,3,20140328,spring,2014,184.0,제주,20.9,0.0,9.0,6.7,360.0,78.0,14.3,12.3,1017.0,1019.5,1.0,2.81,0.0,0.0,10.0,10.0,StNs,40.0,2000.0,1.0,1.0,35.1,18.6,16.7,15.5,14.8
20140329,2111,태양광,제주도,2014-03-29,23,1.550236,2014032923,3,20140329,spring,2014,184.0,제주,20.2,10.9,9.0,4.3,360.0,96.0,19.1,16.8,1011.2,1013.6,0.2,0.9,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,1.0,1901.0,22.5,17.8,16.6,15.7,15.2
20140330,2135,태양광,제주도,2014-03-30,23,7.085963,2014033023,3,20140330,spring,2014,184.0,제주,13.5,1.7,9.0,5.4,290.0,97.0,14.8,12.8,1014.1,1016.6,0.3,1.22,0.0,0.0,10.0,9.0,StNs,10.0,1500.0,1.0,1902.0,17.7,16.1,15.9,15.6,15.2
20140331,2159,태양광,제주도,2014-03-31,23,10.702201,2014033123,3,20140331,spring,2014,184.0,제주,17.1,0.0,9.0,3.1,360.0,92.0,15.8,13.8,1016.1,1018.6,1.0,2.99,0.0,0.0,10.0,10.0,ScCi,30.0,1200.0,1.0,19.0,28.0,18.4,16.3,15.1,14.6
20140401,2183,태양광,제주도,2014-04-01,23,13.671132,2014040123,4,20140401,spring,2014,184.0,제주,17.6,0.0,0.0,5.5,290.0,83.0,14.7,12.7,1014.8,1017.3,1.0,3.21,0.0,0.0,8.0,3.0,ScCi,10.0,2500.0,1.0,0.0,30.5,19.3,17.3,15.8,15.1
20140402,2207,태양광,제주도,2014-04-02,23,14.073751,2014040223,4,20140402,spring,2014,184.0,제주,18.7,0.0,0.0,4.1,290.0,77.0,14.9,12.9,1015.8,1018.2,1.0,3.29,0.0,0.0,5.0,1.0,Sc,10.0,2500.0,1.0,0.0,35.1,21.3,18.7,16.7,15.9
20140403,2231,태양광,제주도,2014-04-03,23,8.933197,2014040323,4,20140403,spring,2014,184.0,제주,16.8,0.0,0.0,6.4,340.0,80.0,11.6,9.1,1015.3,1017.8,1.0,2.53,0.0,0.0,8.0,8.0,ScCi,40.0,2000.0,0.0,0.0,30.0,19.7,17.7,16.5,15.8
20140404,2255,태양광,제주도,2014-04-04,23,15.199688,2014040423,4,20140404,spring,2014,184.0,제주,11.5,0.0,0.0,8.5,340.0,57.0,6.7,1.2,1014.3,1016.8,1.0,3.36,0.0,0.0,1.0,1.0,Sc,10.0,3000.0,0.0,0.0,32.9,20.0,17.7,16.1,15.7
20140405,2279,태양광,제주도,2014-04-05,23,6.697279,2014040523,4,20140405,spring,2014,184.0,제주,13.8,0.0,0.0,10.5,320.0,76.0,11.1,8.5,1018.5,1021.0,0.4,1.75,0.0,0.0,10.0,8.0,ScCi,10.0,3000.0,0.0,0.0,20.9,15.9,15.6,16.0,15.5
20140406,2303,태양광,제주도,2014-04-06,23,15.38604,2014040623,4,20140406,spring,2014,184.0,제주,11.9,0.0,0.0,7.6,340.0,64.0,7.7,3.3,1022.8,1025.3,1.0,3.42,0.0,0.0,5.0,5.0,Sc,10.0,2500.0,0.0,0.0,36.1,20.0,17.2,15.6,14.8
20140407,2327,태양광,제주도,2014-04-07,23,13.634507,2014040723,4,20140407,spring,2014,184.0,제주,15.4,0.0,0.0,4.6,320.0,72.0,8.9,5.3,1021.2,1023.7,1.0,3.24,0.0,0.0,8.0,2.0,Sc,10.0,2500.0,0.0,0.0,38.6,20.8,18.0,16.1,15.3
20140408,2351,태양광,제주도,2014-04-08,23,13.700413,2014040823,4,20140408,spring,2014,184.0,제주,17.4,0.0,0.0,3.1,360.0,73.0,12.6,10.4,1017.0,1019.4,1.0,3.2,0.0,0.0,8.0,8.0,ScCi,40.0,2500.0,0.0,0.0,41.4,22.2,19.2,16.9,16.0
20140409,2375,태양광,제주도,2014-04-09,23,12.871378,2014040923,4,20140409,spring,2014,184.0,제주,16.6,0.0,0.0,3.1,360.0,83.0,12.8,10.6,1016.7,1019.1,1.0,3.31,0.0,0.0,7.0,7.0,Sc,10.0,2500.0,0.0,0.0,42.9,23.0,20.0,17.7,16.6
20140410,2399,태양광,제주도,2014-04-10,23,13.483094,2014041023,4,20140410,spring,2014,184.0,제주,15.3,0.0,0.0,4.2,360.0,84.0,12.9,10.7,1018.4,1020.9,1.0,3.26,0.0,0.0,8.0,8.0,Sc,10.0,2500.0,0.0,0.0,41.7,23.2,20.5,18.3,17.3
20140411,2423,태양광,제주도,2014-04-11,23,13.683725,2014041123,4,20140411,spring,2014,184.0,제주,18.2,0.0,0.0,7.5,200.0,83.0,14.2,12.2,1018.2,1020.6,1.0,3.16,0.0,0.0,6.0,1.0,ScCi,10.0,2500.0,0.0,0.0,39.1,22.2,20.0,18.2,17.3
20140412,2447,태양광,제주도,2014-04-12,23,5.737996,2014041223,4,20140412,spring,2014,184.0,제주,17.7,1.5,0.0,6.7,360.0,93.0,16.5,14.5,1015.8,1018.2,0.0,1.77,0.0,0.0,10.0,10.0,StNs,30.0,1800.0,1.0,1901.0,28.8,19.7,18.5,18.0,17.3
20140413,2471,태양광,제주도,2014-04-13,23,4.576611,2014041323,4,20140413,spring,2014,184.0,제주,15.2,4.1,9.0,6.3,140.0,94.0,14.5,12.5,1015.7,1018.2,0.0,1.29,0.0,0.0,10.0,8.0,StNs,10.0,1800.0,1.0,1901.0,20.6,17.4,17.5,17.5,16.9
20140414,2495,태양광,제주도,2014-04-14,23,13.849868,2014041423,4,20140414,spring,2014,184.0,제주,17.9,0.0,9.0,5.2,360.0,84.0,11.8,9.4,1019.8,1022.2,1.0,3.42,0.0,0.0,3.0,3.0,Sc,10.0,3000.0,1.0,0.0,31.4,19.8,17.7,16.5,16.0
20140415,2519,태양광,제주도,2014-04-15,23,13.834746,2014041523,4,20140415,spring,2014,184.0,제주,19.8,0.0,0.0,4.2,340.0,50.0,9.0,5.4,1020.4,1022.8,1.0,3.45,0.0,0.0,5.0,0.0,Ci,0.0,2500.0,1.0,0.0,38.4,22.3,19.5,17.4,16.5
20140416,2543,태양광,제주도,2014-04-16,23,5.410676,2014041623,4,20140416,spring,2014,184.0,제주,19.9,0.0,9.0,3.4,360.0,80.0,14.4,12.4,1016.9,1019.3,0.0,1.35,0.0,0.0,10.0,10.0,ScAs,40.0,2000.0,0.0,1.0,24.5,18.2,17.6,17.3,16.5
20140417,2567,태양광,제주도,2014-04-17,23,2.804094,2014041723,4,20140417,spring,2014,184.0,제주,19.8,0.5,9.0,5.1,320.0,94.0,18.5,16.3,1013.5,1015.9,0.0,0.54,0.0,0.0,10.0,8.0,StNs,10.0,2000.0,1.0,1901.0,20.0,17.3,16.6,16.5,16.1
20140418,2591,태양광,제주도,2014-04-18,23,3.018592,2014041823,4,20140418,spring,2014,184.0,제주,16.2,0.4,9.0,4.5,290.0,97.0,16.8,14.8,1015.3,1017.8,0.0,0.45,0.0,0.0,10.0,10.0,St,10.0,800.0,1.0,191602.0,17.5,16.8,16.5,16.3,16.0
20140419,2615,태양광,제주도,2014-04-19,23,2.402996,2014041923,4,20140419,spring,2014,184.0,제주,14.1,1.4,9.0,5.2,90.0,86.0,13.7,11.6,1017.3,1019.8,0.0,0.58,0.0,0.0,10.0,10.0,StNs,10.0,1800.0,1.0,1902.0,15.8,15.2,15.4,15.9,15.7
20140420,2639,태양광,제주도,2014-04-20,23,6.825481,2014042023,4,20140420,spring,2014,184.0,제주,14.8,0.9,9.0,6.8,160.0,92.0,12.6,10.4,1016.4,1018.9,0.4,1.25,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,1.0,1901.0,18.8,16.0,15.2,15.1,15.0
20140421,2663,태양광,제주도,2014-04-21,23,13.568928,2014042123,4,20140421,spring,2014,184.0,제주,18.5,0.0,9.0,3.8,360.0,86.0,13.4,11.3,1014.9,1017.4,1.0,3.13,0.0,0.0,8.0,4.0,ScCi,40.0,2000.0,1.0,0.0,32.3,20.6,17.9,16.3,15.7
20140422,2687,태양광,제주도,2014-04-22,23,13.165221,2014042223,4,20140422,spring,2014,184.0,제주,17.9,0.0,9.0,3.7,360.0,80.0,12.7,10.5,1015.1,1017.6,1.0,3.19,0.0,0.0,10.0,10.0,ScAs,40.0,2500.0,1.0,1.0,32.5,20.5,18.4,16.9,16.4
20140423,2711,태양광,제주도,2014-04-23,23,13.862708,2014042323,4,20140423,spring,2014,184.0,제주,21.0,0.0,9.0,4.0,320.0,65.0,13.5,11.4,1017.9,1020.3,1.0,3.37,0.0,0.0,5.0,0.0,Ci,0.0,2500.0,0.0,0.0,41.5,23.1,20.3,17.9,17.1
20140424,2735,태양광,제주도,2014-04-24,23,14.257237,2014042423,4,20140424,spring,2014,184.0,제주,24.5,0.0,0.0,6.2,200.0,49.0,13.0,7.0,1020.3,1022.7,1.0,3.43,0.0,0.0,8.0,0.0,Ci,0.0,2000.0,0.0,0.0,44.3,24.3,21.4,19.1,18.0
20140425,2759,태양광,제주도,2014-04-25,23,13.305809,2014042523,4,20140425,spring,2014,184.0,제주,24.4,0.0,0.0,6.6,340.0,76.0,15.6,13.6,1022.0,1024.4,1.0,3.33,0.0,0.0,8.0,1.0,Sc,10.0,2500.0,0.0,0.0,44.5,24.5,21.9,19.6,18.5
20140426,2783,태양광,제주도,2014-04-26,23,6.721633,2014042623,4,20140426,spring,2014,184.0,제주,22.4,0.0,9.0,6.2,230.0,62.0,15.0,13.0,1020.3,1022.7,0.6,1.75,0.0,0.0,10.0,5.0,ScCi,10.0,2000.0,0.0,0.0,29.9,20.9,20.0,19.4,18.5
20140427,2807,태양광,제주도,2014-04-27,23,2.938747,2014042723,4,20140427,spring,2014,184.0,제주,20.5,3.0,9.0,4.7,360.0,92.0,17.3,15.2,1018.3,1020.7,0.0,0.82,0.0,0.0,10.0,8.0,StNs,10.0,2000.0,1.0,1901.0,24.3,19.4,19.1,18.7,18.2
20140428,2831,태양광,제주도,2014-04-28,23,6.004212,2014042823,4,20140428,spring,2014,184.0,제주,18.6,1.9,9.0,6.2,360.0,94.0,17.3,15.2,1009.1,1011.5,0.6,2.67,0.0,0.0,10.0,9.0,StNs,10.0,1800.0,1.0,1901.0,24.3,20.4,19.1,18.3,17.7
20140429,2855,태양광,제주도,2014-04-29,23,4.93909,2014042923,4,20140429,spring,2014,184.0,제주,14.9,0.6,9.0,5.3,290.0,94.0,15.2,13.2,1008.1,1010.5,0.0,0.71,0.0,0.0,10.0,8.0,StNs,10.0,1500.0,1.0,1901.0,17.8,17.8,17.9,18.1,17.7
20140430,2879,태양광,제주도,2014-04-30,23,12.403667,2014043023,4,20140430,spring,2014,184.0,제주,17.2,0.0,9.0,5.9,290.0,87.0,13.7,11.7,1011.5,1013.9,1.0,3.5,0.0,0.0,9.0,9.0,Sc,10.0,2500.0,1.0,1.0,35.4,22.3,20.0,18.3,17.6
20140501,2903,태양광,제주도,2014-05-01,23,12.894369,2014050123,5,20140501,spring,2014,184.0,제주,19.5,0.0,9.0,4.6,340.0,74.0,15.3,13.3,1014.1,1016.5,1.0,3.33,0.0,0.0,2.0,2.0,Sc,10.0,2500.0,1.0,0.0,38.9,23.9,21.3,19.2,18.3
20140502,2927,태양광,제주도,2014-05-02,23,12.467963,2014050223,5,20140502,spring,2014,184.0,제주,27.6,0.0,0.0,6.4,290.0,79.0,16.0,14.0,1016.3,1018.7,1.0,3.06,0.0,0.0,2.0,2.0,Sc,10.0,2000.0,0.0,19.0,42.1,25.5,22.8,20.2,19.2
20140503,2951,태양광,제주도,2014-05-03,23,14.910753,2014050323,5,20140503,spring,2014,184.0,제주,17.7,0.0,0.0,4.5,340.0,77.0,13.5,11.4,1019.7,1022.2,1.0,3.54,0.0,0.0,5.0,3.0,ScCi,10.0,2500.0,0.0,19.0,44.4,26.2,23.5,21.0,19.9
20140504,2975,태양광,제주도,2014-05-04,23,3.046267,2014050423,5,20140504,spring,2014,184.0,제주,17.9,0.5,9.0,4.8,360.0,88.0,14.6,12.6,1017.4,1019.9,0.2,0.79,0.0,0.0,10.0,10.0,StNs,40.0,3000.0,1.0,1.0,22.6,20.5,21.0,20.8,19.9
20140505,2999,태양광,제주도,2014-05-05,23,14.325238,2014050523,5,20140505,spring,2014,184.0,제주,17.2,0.8,9.0,6.6,340.0,91.0,14.2,12.2,1020.2,1022.7,1.0,3.52,0.0,0.0,10.0,7.0,StNs,10.0,2500.0,1.0,1901.0,38.8,23.6,21.2,19.3,18.7
20140506,3023,태양광,제주도,2014-05-06,23,14.234536,2014050623,5,20140506,spring,2014,184.0,제주,18.4,0.0,9.0,3.8,340.0,66.0,11.9,9.6,1019.8,1022.3,1.0,3.47,0.0,0.0,4.0,0.0,Ci,0.0,2500.0,1.0,0.0,42.9,25.0,22.2,20.0,19.0
20140507,3047,태양광,제주도,2014-05-07,23,14.768959,2014050723,5,20140507,spring,2014,184.0,제주,19.7,0.0,0.0,4.8,360.0,63.0,13.7,11.6,1016.5,1019.0,1.0,3.56,0.0,0.0,4.0,1.0,Sc,10.0,2500.0,0.0,0.0,46.4,25.0,22.6,20.2,19.5
20140508,3071,태양광,제주도,2014-05-08,23,13.541564,2014050823,5,20140508,spring,2014,184.0,제주,20.7,0.0,9.0,6.3,360.0,88.0,17.8,15.7,1013.9,1016.4,1.0,3.32,0.0,0.0,10.0,10.0,ScCi,10.0,2500.0,0.0,19.0,41.6,24.3,22.3,20.3,19.6
20140509,3095,태양광,제주도,2014-05-09,23,14.252039,2014050923,5,20140509,spring,2014,184.0,제주,20.6,0.0,9.0,5.4,360.0,84.0,14.4,12.4,1016.5,1018.9,1.0,3.46,0.0,0.0,5.0,0.0,Ci,0.0,2500.0,0.0,0.0,45.6,25.6,23.2,20.8,19.9
20140510,3119,태양광,제주도,2014-05-10,23,8.888183,2014051023,5,20140510,spring,2014,184.0,제주,20.8,0.0,0.0,6.1,110.0,78.0,15.1,13.1,1017.8,1020.2,1.0,2.25,0.0,0.0,8.0,0.0,Ci,0.0,2500.0,0.0,0.0,32.3,22.6,21.4,20.7,19.9
20140511,3143,태양광,제주도,2014-05-11,23,6.353157,2014051123,5,20140511,spring,2014,184.0,제주,23.7,0.7,0.0,8.8,250.0,81.0,19.6,17.2,1014.8,1017.2,1.0,2.21,0.0,0.0,10.0,7.0,StNs,40.0,2000.0,1.0,1901.0,29.0,21.4,20.6,20.1,19.7
20140512,3167,태양광,제주도,2014-05-12,23,13.737744,2014051223,5,20140512,spring,2014,184.0,제주,23.1,11.1,9.0,7.0,290.0,95.0,22.0,19.0,1009.2,1011.6,1.0,3.22,0.0,0.0,10.0,8.0,StNs,40.0,1800.0,2.0,1901.0,30.7,23.4,21.8,20.4,19.7
20140513,3191,태양광,제주도,2014-05-13,23,13.729582,2014051323,5,20140513,spring,2014,184.0,제주,24.8,0.0,9.0,5.0,360.0,65.0,16.5,14.5,1010.1,1012.5,1.0,3.39,0.0,0.0,8.0,0.0,Ci,0.0,2000.0,1.0,0.0,41.5,26.3,23.8,21.5,20.6
20140514,3215,태양광,제주도,2014-05-14,23,2.069241,2014051423,5,20140514,spring,2014,184.0,제주,18.6,1.7,9.0,7.0,320.0,93.0,16.0,14.0,1005.0,1007.4,0.0,0.59,0.0,0.0,10.0,7.0,StNs,10.0,1600.0,1.0,1901.0,18.4,21.8,21.9,21.5,20.6
20140515,3239,태양광,제주도,2014-05-15,23,15.157748,2014051523,5,20140515,spring,2014,184.0,제주,20.7,1.8,9.0,5.7,320.0,95.0,16.5,14.5,1005.1,1007.5,1.0,3.44,0.0,0.0,10.0,7.0,StNs,10.0,2000.0,1.0,1901.0,35.8,24.0,22.1,20.4,19.8
20140516,3263,태양광,제주도,2014-05-16,23,14.796029,2014051623,5,20140516,spring,2014,184.0,제주,24.5,0.0,9.0,5.1,290.0,56.0,13.8,11.8,1010.7,1013.1,1.0,3.53,0.0,0.0,5.0,3.0,Ci,40.0,2500.0,1.0,0.0,42.0,26.3,23.7,21.4,20.5
20140517,3287,태양광,제주도,2014-05-17,23,12.706466,2014051723,5,20140517,spring,2014,184.0,제주,22.5,0.0,0.0,3.7,340.0,70.0,14.8,12.8,1012.0,1014.4,1.0,3.3,0.0,0.0,8.0,7.0,Ci,40.0,2500.0,1.0,0.0,42.9,26.3,24.0,21.9,21.1
20140518,3311,태양광,제주도,2014-05-18,23,13.845777,2014051823,5,20140518,spring,2014,184.0,제주,25.6,0.0,0.0,6.4,360.0,67.0,15.0,13.0,1011.9,1014.3,1.0,3.4,0.0,0.0,7.0,7.0,Ci,40.0,2500.0,0.0,0.0,45.0,27.2,24.9,22.6,21.5
20140519,3335,태양광,제주도,2014-05-19,23,13.330516,2014051923,5,20140519,spring,2014,184.0,제주,22.8,0.0,0.0,6.8,360.0,82.0,18.8,16.5,1011.9,1014.3,1.0,3.44,0.0,0.0,7.0,4.0,ScCi,40.0,2000.0,0.0,0.0,46.1,28.2,25.8,23.3,22.3
20140520,3359,태양광,제주도,2014-05-20,23,4.835825,2014052023,5,20140520,spring,2014,184.0,제주,19.1,8.8,9.0,7.0,290.0,95.0,19.6,17.2,1007.4,1009.8,0.0,0.96,0.0,0.0,10.0,8.0,StNs,10.0,1800.0,2.0,1901.0,22.6,23.8,23.9,23.2,22.2
20140521,3383,태양광,제주도,2014-05-21,23,14.982301,2014052123,5,20140521,spring,2014,184.0,제주,22.0,0.0,9.0,5.3,320.0,91.0,18.4,16.2,1008.4,1010.8,1.0,3.49,0.0,0.0,6.0,6.0,Sc,10.0,2000.0,1.0,19.0,38.1,25.5,23.5,21.8,21.2
20140522,3407,태양광,제주도,2014-05-22,23,12.362878,2014052223,5,20140522,spring,2014,184.0,제주,21.0,0.0,0.0,3.2,360.0,99.0,19.9,17.4,1014.1,1016.5,1.0,2.93,0.0,0.0,10.0,10.0,Sc,10.0,1500.0,1.0,1916.0,41.4,26.4,24.4,22.5,21.7
20140523,3431,태양광,제주도,2014-05-23,23,11.672019,2014052323,5,20140523,spring,2014,184.0,제주,23.8,0.0,0.0,6.4,360.0,93.0,20.1,17.6,1018.0,1020.4,1.0,3.17,0.0,0.0,2.0,2.0,Sc,10.0,800.0,0.0,19.0,41.6,27.0,25.0,23.2,22.3
20140524,3455,태양광,제주도,2014-05-24,23,12.374103,2014052423,5,20140524,spring,2014,184.0,제주,23.4,0.0,0.0,4.3,360.0,90.0,19.5,17.1,1017.9,1020.3,1.0,2.8,0.0,0.0,8.0,4.0,ScCi,10.0,1300.0,0.0,19.0,44.0,27.7,25.6,23.7,22.8
20140525,3479,태양광,제주도,2014-05-25,23,2.522391,2014052523,5,20140525,spring,2014,184.0,제주,23.6,5.9,9.0,7.4,360.0,94.0,24.1,20.5,1013.8,1016.2,0.2,1.67,0.0,0.0,10.0,8.0,StNs,10.0,1800.0,1.0,1901.0,28.0,23.8,23.9,23.5,22.8
20140526,3503,태양광,제주도,2014-05-26,23,14.150146,2014052623,5,20140526,spring,2014,184.0,제주,24.6,0.0,9.0,5.2,290.0,96.0,23.4,20.0,1005.1,1007.5,1.0,3.42,0.0,0.0,10.0,6.0,ScCi,40.0,1500.0,1.0,42.0,39.4,27.0,25.2,23.5,22.7
20140527,3527,태양광,제주도,2014-05-27,23,12.235765,2014052723,5,20140527,spring,2014,184.0,제주,29.6,0.0,0.0,6.3,250.0,43.0,16.6,14.6,1005.1,1007.5,1.0,3.12,0.0,0.0,8.0,0.0,Ci,0.0,1500.0,1.0,42.0,39.7,26.9,24.9,23.3,22.8
20140528,3551,태양광,제주도,2014-05-28,23,16.270072,2014052823,5,20140528,spring,2014,184.0,제주,27.1,0.0,0.0,7.8,290.0,72.0,18.6,16.4,1004.1,1006.5,1.0,3.46,0.0,0.0,0.0,0.0,0,0.0,1800.0,0.0,42.0,45.5,29.7,27.1,24.8,23.7
20140529,3575,태양광,제주도,2014-05-29,23,15.026049,2014052923,5,20140529,spring,2014,184.0,제주,24.3,0.0,0.0,3.8,360.0,90.0,21.3,18.5,1007.6,1010.0,1.0,3.54,0.0,0.0,5.0,3.0,ScCi,10.0,1800.0,0.0,424019.0,50.2,30.2,27.7,25.5,24.3
20140530,3599,태양광,제주도,2014-05-30,23,15.469806,2014053023,5,20140530,spring,2014,184.0,제주,27.1,0.0,0.0,4.2,360.0,61.0,19.4,17.0,1010.5,1012.9,1.0,3.43,0.0,0.0,3.0,1.0,ScCi,10.0,2000.0,0.0,0.0,53.1,30.9,28.5,25.8,24.6
20140531,3623,태양광,제주도,2014-05-31,23,15.734711,2014053123,5,20140531,spring,2014,184.0,제주,25.7,0.0,0.0,2.5,360.0,83.0,22.8,19.6,1012.2,1014.6,1.0,3.37,0.0,0.0,4.0,0.0,Ci,0.0,2000.0,0.0,0.0,53.4,31.5,29.1,26.4,25.3
20140601,3647,태양광,제주도,2014-06-01,23,12.984407,2014060123,6,20140601,summer,2014,184.0,제주,24.8,0.0,0.0,5.1,360.0,84.0,23.5,20.1,1011.9,1014.3,0.8,2.47,0.0,0.0,10.0,10.0,StNs,40.0,1800.0,0.0,1.0,42.0,28.1,26.9,26.2,25.3
20140602,3671,태양광,제주도,2014-06-02,23,8.986904,2014060223,6,20140602,summer,2014,184.0,제주,24.3,1.0,9.0,10.2,180.0,82.0,21.4,18.6,1006.8,1009.1,0.9,2.55,0.0,0.0,10.0,8.0,StNs,10.0,2000.0,1.0,1.0,34.4,24.7,25.2,25.2,24.6
20140603,3695,태양광,제주도,2014-06-03,23,5.362666,2014060323,6,20140603,summer,2014,184.0,제주,24.8,0.0,9.0,5.5,340.0,93.0,22.4,19.3,1000.6,1003.0,0.3,1.62,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,1.0,1901.0,32.3,24.3,23.7,23.8,23.5
20140604,3719,태양광,제주도,2014-06-04,23,7.775714,2014060423,6,20140604,summer,2014,184.0,제주,20.4,0.3,9.0,4.3,360.0,93.0,21.3,18.5,1001.5,1003.9,0.0,1.11,0.0,0.0,10.0,9.0,StNs,10.0,1500.0,1.0,190201.0,27.1,22.6,22.9,23.2,22.9
20140605,3743,태양광,제주도,2014-06-05,23,15.323839,2014060523,6,20140605,summer,2014,184.0,제주,23.7,0.0,9.0,3.5,360.0,91.0,22.4,19.3,1003.0,1005.4,0.9,2.79,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,1.0,1902.0,44.1,27.1,25.3,23.9,23.1
20140606,3767,태양광,제주도,2014-06-06,23,9.806887,2014060623,6,20140606,summer,2014,184.0,제주,23.4,0.0,9.0,4.6,360.0,93.0,22.1,19.1,1004.1,1006.5,1.0,3.47,0.0,0.0,8.0,8.0,ScAc,40.0,1800.0,1.0,19.0,52.0,30.2,27.7,25.4,24.3
20140607,3791,태양광,제주도,2014-06-07,23,9.783461,2014060723,6,20140607,summer,2014,184.0,제주,22.6,0.0,0.0,3.4,360.0,85.0,21.6,18.7,1004.6,1007.0,1.0,2.53,0.0,0.0,9.0,5.0,ScCi,40.0,2000.0,0.0,19.0,45.8,28.4,26.9,25.3,24.5
20140608,3815,태양광,제주도,2014-06-08,23,10.477599,2014060823,6,20140608,summer,2014,184.0,제주,22.9,0.0,0.0,5.7,230.0,85.0,20.6,18.0,1006.4,1008.8,1.0,2.97,0.0,0.0,8.0,7.0,ScCi,10.0,1800.0,0.0,0.0,48.7,29.1,27.6,25.6,24.8
20140609,3839,태양광,제주도,2014-06-09,23,10.271302,2014060923,6,20140609,summer,2014,184.0,제주,23.8,0.0,0.0,6.0,160.0,88.0,21.4,18.6,1007.7,1010.1,0.9,3.11,0.0,0.0,10.0,8.0,ScCi,10.0,1800.0,0.0,19.0,50.9,29.2,27.6,25.7,24.8
20140610,3863,태양광,제주도,2014-06-10,23,8.807035,2014061023,6,20140610,summer,2014,184.0,제주,23.3,0.0,9.0,4.6,200.0,92.0,22.9,19.7,1007.4,1009.8,0.3,1.71,0.0,0.0,10.0,9.0,St,10.0,1500.0,0.0,1902.0,35.0,26.6,25.9,25.6,24.8
20140611,3887,태양광,제주도,2014-06-11,23,13.095808,2014061123,6,20140611,summer,2014,184.0,제주,24.1,0.0,9.0,4.6,360.0,97.0,22.5,19.4,1006.1,1008.5,1.0,3.29,0.0,0.0,8.0,8.0,St,10.0,1800.0,0.0,1902.0,54.1,30.2,28.2,26.0,25.1
20140612,3911,태양광,제주도,2014-06-12,23,15.944368,2014061223,6,20140612,summer,2014,184.0,제주,22.8,0.0,9.0,4.7,340.0,90.0,20.8,18.1,1003.1,1005.5,1.0,3.31,0.0,0.0,7.0,7.0,ScAc,10.0,1800.0,0.0,1904.0,53.9,30.7,28.8,26.5,25.5
20140613,3935,태양광,제주도,2014-06-13,23,15.670484,2014061323,6,20140613,summer,2014,184.0,제주,25.1,0.0,9.0,5.7,290.0,84.0,19.7,17.3,1006.5,1008.9,1.0,3.29,0.0,0.0,7.0,7.0,ScCi,10.0,1500.0,0.0,19.0,52.5,31.2,29.2,27.0,25.8
20140614,3959,태양광,제주도,2014-06-14,23,16.043958,2014061423,6,20140614,summer,2014,184.0,제주,25.4,0.0,0.0,4.3,360.0,88.0,24.4,20.7,1007.3,1009.6,1.0,3.19,0.0,0.0,10.0,10.0,ScCi,40.0,800.0,0.0,1916.0,55.8,31.7,29.6,27.4,26.2
20140615,3983,태양광,제주도,2014-06-15,23,17.013732,2014061523,6,20140615,summer,2014,184.0,제주,24.8,0.0,0.0,4.8,340.0,88.0,23.2,19.9,1006.9,1009.2,1.0,3.16,0.0,0.0,8.0,6.0,ScAcCi,40.0,1300.0,0.0,19.0,53.6,30.7,29.1,27.2,26.1
20140616,4007,태양광,제주도,2014-06-16,23,12.665322,2014061623,6,20140616,summer,2014,184.0,제주,25.0,0.4,9.0,4.5,320.0,84.0,23.1,19.8,1005.9,1008.2,0.5,2.56,0.0,0.0,10.0,6.0,StNs,40.0,1800.0,1.0,1901.0,43.2,28.2,27.1,27.0,26.1
20140617,4031,태양광,제주도,2014-06-17,23,4.517346,2014061723,6,20140617,summer,2014,184.0,제주,20.7,4.9,0.0,7.3,200.0,96.0,20.9,18.2,1005.2,1007.6,0.0,0.9,0.0,0.0,10.0,7.0,StNs,10.0,1800.0,2.0,1901.0,21.1,24.9,25.5,25.8,25.3
20140618,4055,태양광,제주도,2014-06-18,23,14.471305,2014061823,6,20140618,summer,2014,184.0,제주,24.1,1.3,9.0,4.0,360.0,97.0,22.7,19.5,1004.8,1007.2,1.0,3.18,0.0,0.0,10.0,8.0,StNs,10.0,1800.0,1.0,1901.0,37.0,26.8,25.3,24.1,23.6
20140619,4079,태양광,제주도,2014-06-19,23,16.656165,2014061923,6,20140619,summer,2014,184.0,제주,24.1,0.0,9.0,4.0,360.0,90.0,22.9,19.7,1005.6,1008.0,1.0,3.34,0.0,0.0,4.0,2.0,StCi,10.0,1500.0,1.0,19.0,43.8,28.8,26.9,25.3,24.4
