pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DT8 3JA","DT8  3JA","DT8 3JA","198001","","0","348701","0105363","1","E00103910","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B3",50.845494,-2.730007,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JB","DT8  3JB","DT8 3JB","198001","","0","347281","0105596","1","E00103910","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B3",50.847461,-2.750208,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JD","DT8  3JD","DT8 3JD","198001","","0","346469","0104771","1","E00103908","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1B1",50.839968,-2.761620,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JE","DT8  3JE","DT8 3JE","198001","","0","345574","0105125","1","E00103909","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1A4",50.843068,-2.774382,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JF","DT8  3JF","DT8 3JF","198001","","0","345727","0105768","1","E00103909","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1A4",50.848872,-2.772304,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JG","DT8  3JG","DT8 3JG","198001","","0","345852","0105440","1","E00103909","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1A4",50.845926,-2.770481,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JH","DT8  3JH","DT8 3JH","198109","","0","345607","0105006","1","E00103908","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1B1",50.842009,-2.773895,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JJ","DT8  3JJ","DT8 3JJ","198001","","0","347139","0101278","1","E00103904","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020495","E02004271","E33049536","E38000045","E34000989","E35999999","D1","1B3",50.808630,-2.751600,"E37000009","","E23000039",23021,"E56000016","E54000041"
"DT8 3JL","DT8  3JL","DT8 3JL","198001","","0","346649","0100743","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.803765,-2.758476,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JN","DT8  3JN","DT8 3JN","198001","","0","345546","0100840","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.804544,-2.774141,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JP","DT8  3JP","DT8 3JP","198001","","0","345281","0100751","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.803719,-2.777888,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JQ","DT8  3JQ","DT8 3JQ","198001","","0","345577","0104940","1","E00103908","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1B1",50.841405,-2.774312,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3JR","DT8  3JR","DT8 3JR","198001","","0","345293","0100728","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.803504,-2.777715,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JS","DT8  3JS","DT8 3JS","198001","","0","345097","0100754","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.803728,-2.780500,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JT","DT8  3JT","DT8 3JT","198001","","0","345233","0100500","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.801448,-2.778533,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JU","DT8  3JU","DT8 3JU","198001","","0","344929","0100288","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.799522,-2.782813,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JW","DT8  3JW","DT8 3JW","198001","","0","345392","0100782","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.804008,-2.776318,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JX","DT8  3JX","DT8 3JX","198001","200210","1","344947","0100185","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.798598,-2.782543,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JY","DT8  3JY","DT8 3JY","198001","","0","344431","0100259","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.799214,-2.789875,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3JZ","DT8  3JZ","DT8 3JZ","198001","","0","343528","0100784","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.803847,-2.802768,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LA","DT8  3LA","DT8 3LA","198001","","0","343930","0102205","1","E00103969","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34001246","E35999999","E1","1B3",50.816654,-2.797282,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LB","DT8  3LB","DT8 3LB","198001","","0","342359","0101497","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.810143,-2.819468,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LD","DT8  3LD","DT8 3LD","198001","","0","340829","0101958","1","E00103967","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","F1","1A3",50.814133,-2.841255,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LE","DT8  3LE","DT8 3LE","198001","","0","339660","0103072","1","E00103967","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","F1","1A3",50.824020,-2.858032,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LF","DT8  3LF","DT8 3LF","198704","","0","345728","0105376","1","E00103908","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1B1",50.845348,-2.772231,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3LG","DT8  3LG","DT8 3LG","198001","","0","339738","0103987","1","E00103967","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","F1","1A3",50.832256,-2.857076,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LH","DT8  3LH","DT8 3LH","198001","","0","342052","0103046","1","E00103970","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","E1","1A3",50.824040,-2.824069,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LJ","DT8  3LJ","DT8 3LJ","198001","","0","342218","0102933","1","E00103970","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","E1","1A3",50.823041,-2.821695,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LL","DT8  3LL","DT8 3LL","198001","","0","342127","0102794","1","E00103970","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","E1","1A3",50.821782,-2.822965,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LN","DT8  3LN","DT8 3LN","198001","","0","343331","0102777","1","E00103970","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","E1","1A3",50.821748,-2.805871,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LP","DT8  3LP","DT8 3LP","198607","","0","345686","0105026","1","E00103908","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1B1",50.842188,-2.772777,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3LQ","DT8  3LQ","DT8 3LQ","198001","","0","341064","0104035","1","E00103967","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049537","E38000045","E34999999","E35999999","F1","1A3",50.832824,-2.838256,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LR","DT8  3LR","DT8 3LR","198607","","0","347817","0101456","1","E00103897","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020495","E02004271","E33049541","E38000045","E34000989","E35999999","D1","5B3",50.810293,-2.742003,"E37000009","","E23000039",23021,"E56000016","E54000041"
"DT8 3LS","DT8  3LS","DT8 3LS","198607","","0","347731","0101345","1","E00103896","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049541","E38000045","E34000989","E35999999","D1","7A2",50.809287,-2.743208,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3LT","DT8  3LT","DT8 3LT","198704","","0","345680","0105411","1","E00103909","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1A4",50.845650,-2.772919,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3LU","DT8  3LU","DT8 3LU","198001","","0","348080","0101104","1","E00103900","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1B3",50.807151,-2.738221,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3LW","DT8  3LW","DT8 3LW","198001","","0","346634","0100964","1","E00103971","E99999999","E99999999","E06000059","E05012707","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012707","E99999999","E01020506","E02004271","E33049538","E38000045","E34999999","E35999999","F1","1C1",50.805761,-2.758721,"E37000009","","E23000039",13583,"E56000016","E54000041"
"DT8 3LX","DT8  3LX","DT8 3LX","198001","","0","348000","0100983","1","E00103900","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1B3",50.806047,-2.739340,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3LY","DT8  3LY","DT8 3LY","198001","","0","347697","0100758","1","E00103903","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","F1","1A3",50.803996,-2.743607,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3LZ","DT8  3LZ","DT8 3LZ","198001","","0","347773","0100162","1","E00103903","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","F1","1A3",50.798653,-2.742443,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3NA","DT8  3NA","DT8 3NA","200605","","0","351468","0102075","1","E00104106","E99999999","E99999999","E06000059","E05012733","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000293","E16000142","E05012733","E99999999","E01020530","E02004271","E33049543","E38000045","E34002134","E35999999","F1","1A3",50.816177,-2.690271,"E37000009","","E23000039",16233,"E56000016","E54000041"
"DT8 3NB","DT8  3NB","DT8 3NB","198001","","0","348160","0101163","1","E00103900","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1B3",50.807689,-2.737094,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3ND","DT8  3ND","DT8 3ND","200303","","0","345608","0105052","1","E00103908","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34001576","E35999999","E1","1B1",50.842415,-2.773888,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3NE","DT8  3NE","DT8 3NE","198001","","0","348321","0101021","1","E00103900","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1B3",50.806417,-2.734790,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3NF","DT8  3NF","DT8 3NF","198001","","0","348500","0101270","1","E00103902","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1A4",50.808681,-2.732284,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3NG","DT8  3NG","DT8 3NG","198001","","0","348624","0101295","1","E00103902","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1A4",50.808908,-2.730528,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3NH","DT8  3NH","DT8 3NH","198001","","0","348602","0101227","1","E00103902","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1A4",50.808304,-2.730831,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3NJ","DT8  3NJ","DT8 3NJ","198001","","0","348619","0101320","1","E00103901","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","7C3",50.809142,-2.730603,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3NL","DT8  3NL","DT8 3NL","198001","","0","348772","0101292","1","E00103902","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1A4",50.808894,-2.728428,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3NN","DT8  3NN","DT8 3NN","198001","","0","350288","0101629","1","E00103903","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","F1","1A3",50.812066,-2.706959,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3NP","DT8  3NP","DT8 3NP","198001","","0","350264","0100439","1","E00103903","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","F1","1A3",50.801364,-2.707138,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3NQ","DT8  3NQ","DT8 3NQ","198001","","0","348543","0101223","1","E00103902","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1A4",50.808263,-2.731667,"E37000009","","E23000039",11367,"E56000016","E54000041"
"DT8 3NR","DT8  3NR","DT8 3NR","198001","","0","350354","0099667","1","E00103903","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","F1","1A3",50.794430,-2.705756,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3NS","DT8  3NS","DT8 3NS","198001","","0","349639","0099396","1","E00103903","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","F1","1A3",50.791931,-2.715863,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3NT","DT8  3NT","DT8 3NT","198001","","0","351800","0100964","1","E00104106","E99999999","E99999999","E06000059","E05012733","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000293","E16000142","E05012733","E99999999","E01020530","E02004271","E33049543","E38000045","E34002134","E35999999","F1","1A3",50.806215,-2.685412,"E37000009","","E23000039",16233,"E56000016","E54000041"
"DT8 3NU","DT8  3NU","DT8 3NU","198001","","0","351717","0101490","1","E00104106","E99999999","E99999999","E06000059","E05012733","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000293","E16000142","E05012733","E99999999","E01020530","E02004271","E33049543","E38000045","E34002134","E35999999","F1","1A3",50.810937,-2.686659,"E37000009","","E23000039",16233,"E56000016","E54000041"
"DT8 3NW","DT8  3NW","DT8 3NW","198001","","0","349493","0100582","1","E00103903","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020494","E02004271","E33049543","E38000045","E34999999","E35999999","F1","1A3",50.802583,-2.718097,"E37000009","","E23000039",19225,"E56000016","E54000041"
"DT8 3NX","DT8  3NX","DT8 3NX","198001","","0","353161","0100474","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.801920,-2.666036,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3NY","DT8  3NY","DT8 3NY","198001","199412","1","353100","0100400","8","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.801250,-2.666892,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3NZ","DT8  3NZ","DT8 3NZ","198001","","0","353325","0100589","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.802968,-2.663724,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PA","DT8  3PA","DT8 3PA","198001","","0","353516","0100136","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.798900,-2.660956,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PB","DT8  3PB","DT8 3PB","198001","","0","353530","0099920","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.796969,-2.660730,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PD","DT8  3PD","DT8 3PD","198001","","0","353646","0100096","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.798561,-2.659106,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PE","DT8  3PE","DT8 3PE","198001","","0","353899","0101095","1","E00104137","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049544","E38000045","E34999999","E35999999","F1","1A3",50.807564,-2.655642,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PF","DT8  3PF","DT8 3PF","198001","","0","353531","0100022","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.797877,-2.660728,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PG","DT8  3PG","DT8 3PG","198704","","0","353074","0099257","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.790970,-2.667115,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PH","DT8  3PH","DT8 3PH","199109","","0","352548","0099220","1","E00104133","E99999999","E99999999","E06000059","E05012699","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012699","E99999999","E01020534","E02004271","E33049543","E38000045","E34999999","E35999999","E1","1B2",50.790585,-2.674571,"E37000009","","E23000039",17058,"E56000016","E54000041"
"DT8 3PJ","DT8  3PJ","DT8 3PJ","200012","","0","347289","0101755","1","E00103904","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020495","E02004271","E33049536","E38000045","E34000989","E35999999","D1","1B3",50.812933,-2.749540,"E37000009","","E23000039",23021,"E56000016","E54000041"
"DT8 3PL","DT8  3PL","DT8 3PL","200106","200402","1","346504","0093011","1","E00103939","E99999999","E99999999","E06000059","E05012686","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012686","E99999999","E01020500","E02004274","E33046442","E38000045","E34004484","E35999999","C1","5B3",50.734237,-2.759406,"E37000009","","E23000039",15711,"E56000016","E54000041"
"DT8 3PN","DT8  3PN","DT8 3PN","200608","","0","348051","0101009","1","E00103900","E99999999","E99999999","E06000059","E05012683","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000178","E16000142","E05012683","E99999999","E01020496","E02004271","E33049535","E38000045","E34000989","E35999999","D1","1B3",50.806294,-2.738619,"E37000009","","E23000039",11367,"E56000016","E54000041"
