pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DG109JB","DG10 9JB","DG10 9JB","198001","","0","308247","0605614","1","S00098190","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","8C2",55.335977,-3.448017,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JD","DG10 9JD","DG10 9JD","198001","","0","308326","0605539","1","S00098119","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","8C2",55.335318,-3.446747,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JE","DG10 9JE","DG10 9JE","198001","","0","308317","0605445","1","S00098119","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","8C2",55.334472,-3.446858,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JF","DG10 9JF","DG10 9JF","197901","","0","308375","0605468","1","S00098119","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","8C2",55.334690,-3.445952,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JG","DG10 9JG","DG10 9JG","198001","","0","308366","0605460","1","S00098119","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","8C2",55.334619,-3.446088,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JH","DG10 9JH","DG10 9JH","198001","","1","308492","0605385","1","S00098125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","5B3",55.333969,-3.444078,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JJ","DG10 9JJ","DG10 9JJ","198001","","0","308579","0605229","1","S00098120","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000849","S03000005","S99999999","S99999999","7","5B2",55.332581,-3.442659,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JL","DG10 9JL","DG10 9JL","198001","","0","308501","0605679","1","S00098125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","5B3",55.336608,-3.444035,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JN","DG10 9JN","DG10 9JN","198001","","0","308388","0605518","1","S00098119","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","8C2",55.335144,-3.445760,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JP","DG10 9JP","DG10 9JP","198001","","1","308357","0605305","1","S00098191","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000849","S03000005","S99999999","S99999999","7","1B3",55.333222,-3.446182,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JQ","DG10 9JQ","DG10 9JQ","198001","","0","308388","0605438","1","S00098119","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000791","S03000005","S99999999","S99999999","7","8C2",55.334425,-3.445734,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JR","DG10 9JR","DG10 9JR","200201","200203","1","308489","0605353","1","S00098120","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007642","S02001437","S34000849","S03000005","S99999999","S99999999","7","5B2",55.333678,-3.444118,"S99999999","S99999999","S23000009",4176,"S99999999","S99999999"
"DG109JT","DG10 9JT","DG10 9JT","198001","","0","309112","0605746","1","S00098122","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007643","S02001437","S34000909","S03000005","S99999999","S99999999","7","6A4",55.337324,-3.434428,"S99999999","S99999999","S23000009",5386,"S99999999","S99999999"
"DG109JU","DG10 9JU","DG10 9JU","198001","","0","309256","0605188","1","S00098434","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000909","S03000005","S99999999","S99999999","7","6A4",55.332341,-3.431974,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109JW","DG10 9JW","DG10 9JW","200504","","0","309140","0605166","1","S00098114","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000909","S03000005","S99999999","S99999999","7","8C2",55.332119,-3.433799,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109JX","DG10 9JX","DG10 9JX","198001","","0","309225","0605493","1","S00098434","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000909","S03000005","S99999999","S99999999","7","6A4",55.335072,-3.432565,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109JY","DG10 9JY","DG10 9JY","198001","","0","309259","0605044","1","S00098435","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","8C2",55.331045,-3.431884,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109JZ","DG10 9JZ","DG10 9JZ","198001","","0","309270","0605016","1","S00098435","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","8C2",55.330796,-3.431701,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109LA","DG10 9LA","DG10 9LA","198001","","0","309284","0604948","1","S00098111","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","7C2",55.330187,-3.431459,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109LB","DG10 9LB","DG10 9LB","198001","","0","309312","0605902","1","S00097125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007645","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A3",55.338762,-3.431327,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LD","DG10 9LD","DG10 9LD","198001","","0","309090","0606788","1","S00097126","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007641","S02001437","S34000791","S03000005","S99999999","S99999999","7","1A3",55.346680,-3.435113,"S99999999","S99999999","S23000009",3791,"S99999999","S99999999"
"DG109LE","DG10 9LE","DG10 9LE","198001","","0","309949","0604911","1","S00097125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007645","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A3",55.329980,-3.420965,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LF","DG10 9LF","DG10 9LF","198001","","0","312018","0605305","1","S00097125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007645","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A3",55.333891,-3.388491,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LG","DG10 9LG","DG10 9LG","198001","","0","313697","0607917","1","S00097125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007645","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A3",55.357656,-3.362835,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LH","DG10 9LH","DG10 9LH","198001","","0","316590","0612084","1","S00097125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007645","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A3",55.395588,-3.318462,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LJ","DG10 9LJ","DG10 9LJ","198105","","0","309308","0605004","1","S00098111","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","7C2",55.330698,-3.431095,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109LL","DG10 9LL","DG10 9LL","200212","","0","309336","0604804","1","S00097128","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A2",55.328903,-3.430593,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109LN","DG10 9LN","DG10 9LN","199606","","0","309413","0605000","1","S00098111","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","7C2",55.330681,-3.429440,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109LP","DG10 9LP","DG10 9LP","199806","","0","309372","0604919","1","S00098112","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A4",55.329946,-3.430059,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109LQ","DG10 9LQ","DG10 9LQ","198001","","0","314962","0609575","1","S00097125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007645","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A3",55.372770,-3.343393,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LR","DG10 9LR","DG10 9LR","200106","","0","309369","0604750","1","S00097128","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007644","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A2",55.328424,-3.430055,"S99999999","S99999999","S23000009",3637,"S99999999","S99999999"
"DG109LS","DG10 9LS","DG10 9LS","198001","","0","307598","0607916","1","S00097126","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007641","S02001437","S34000791","S03000005","S99999999","S99999999","7","1A3",55.356534,-3.459005,"S99999999","S99999999","S23000009",3791,"S99999999","S99999999"
"DG109LT","DG10 9LT","DG10 9LT","198001","","0","307372","0610832","1","S00097126","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007641","S02001437","S34000791","S03000005","S99999999","S99999999","7","1A3",55.382687,-3.463531,"S99999999","S99999999","S23000009",3791,"S99999999","S99999999"
"DG109LU","DG10 9LU","DG10 9LU","198001","","0","310215","0603131","1","S00097125","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007645","S02001437","S34000872","S03000005","S99999999","S99999999","7","1A3",55.314036,-3.416207,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LW","DG10 9LW","DG10 9LW","199612","199712","1","308810","0604717","6","S00098118","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000517","S99999999","S01007643","S02001437","S34000909","S03000005","S99999999","S99999999","7","1B3",55.328024,-3.438852,"S99999999","S99999999","S23000009",5386,"S99999999","S99999999"
"DG109LX","DG10 9LX","DG10 9LX","198001","","0","310801","0602186","1","S00097133","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000514","S99999999","S01007645","S02001437","S34000845","S03000005","S99999999","S99999999","7","1A3",55.305654,-3.406676,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
"DG109LY","DG10 9LY","DG10 9LY","198001","","0","310238","0600400","1","S00097133","S99999999","S99999999","S12000006","S13002890","S08000017","S99999999","S92000003","S99999999","S14000014","S15000001","S09000004","S22000055","S03000005","S31000514","S99999999","S01007645","S02001437","S34000845","S03000005","S99999999","S99999999","7","1A3",55.289512,-3.414967,"S99999999","S99999999","S23000009",4474,"S99999999","S99999999"
